source_file,source_sheet,source_row,report_period_start,report_period_end,business_date,arrivals,departures,stayovers,projected_walk_ins,projected_cxl_no_show_rate,rooms_sold,total_comp_rooms,out_of_order_rooms,occupancy_rate_reported,room_revenue_net,adr_reported,revpar_reported,transient_rooms,group_rooms_picked_up,group_rooms_not_picked_up,group_room_revenue_net,group_adr_reported,group_non_gtd_arrivals,group_gtd_arrivals,group_comp_rooms,total_group_guests_in_house
ReservationForecast2023.xls,ReservationForecast,143,2023-01-01,2023-12-31,2023-05-14,23,55,4,0,0.0,27,0,1,0.46,3423.72,126.8044,58.0291,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,144,2023-01-01,2023-12-31,2023-05-15,29,18,9,0,0.0,38,0,1,0.64,4547.9,119.6815,77.083,38,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,145,2023-01-01,2023-12-31,2023-05-16,28,22,16,0,0.0,44,0,2,0.76,5443.0,123.7045,93.8448,44,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,146,2023-01-01,2023-12-31,2023-05-17,28,31,13,0,0.0,41,0,2,0.71,5172.44,126.157,89.18,41,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,147,2023-01-01,2023-12-31,2023-05-18,24,31,10,0,0.0,34,0,3,0.6,5036.95,148.1455,88.3675,34,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,148,2023-01-01,2023-12-31,2023-05-19,50,24,10,0,0.0,60,0,0,1.0,13483.33,224.7221,224.7221,45,15,0,3127.5,208.5,0,15,0,30
ReservationForecast2023.xls,ReservationForecast,149,2023-01-01,2023-12-31,2023-05-20,26,29,31,0,0.0,57,0,0,0.95,12735.24,223.4252,212.254,28,29,0,6025.5,207.7758,0,14,0,60
ReservationForecast2023.xls,ReservationForecast,150,2023-01-01,2023-12-31,2023-05-21,41,54,5,0,0.0,46,0,1,0.78,6060.55,131.751,102.7211,46,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,151,2023-01-01,2023-12-31,2023-05-22,23,37,7,0,0.0,30,0,1,0.51,3623.85,120.795,61.4211,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,152,2023-01-01,2023-12-31,2023-05-23,20,21,9,0,0.0,28,1,0,0.47,3184.81,113.7432,53.0801,29,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,153,2023-01-01,2023-12-31,2023-05-24,28,14,15,0,0.0,43,0,1,0.73,5408.38,125.7762,91.6674,43,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,154,2023-01-01,2023-12-31,2023-05-25,54,38,5,0,0.0,59,0,0,0.98,11867.59,201.1455,197.7931,47,12,0,2388.0,199.0,0,12,0,30
ReservationForecast2023.xls,ReservationForecast,155,2023-01-01,2023-12-31,2023-05-26,36,35,24,0,0.0,60,0,0,1.0,12961.5,216.025,216.025,45,15,0,3174.75,211.65,0,3,0,35
ReservationForecast2023.xls,ReservationForecast,156,2023-01-01,2023-12-31,2023-05-27,46,46,14,0,0.0,60,0,0,1.0,12720.52,212.0086,212.0086,38,22,0,4685.25,212.9659,0,22,0,46
ReservationForecast2023.xls,ReservationForecast,157,2023-01-01,2023-12-31,2023-05-28,51,51,9,0,0.0,60,0,0,1.0,7503.76,125.0626,125.0626,38,22,0,3206.9,145.7681,0,14,0,43
ReservationForecast2023.xls,ReservationForecast,158,2023-01-01,2023-12-31,2023-05-29,18,52,8,0,0.0,26,0,13,0.55,3336.29,128.3188,70.9848,26,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,159,2023-01-01,2023-12-31,2023-05-30,36,21,5,0,0.0,41,0,0,0.68,5324.2,129.8585,88.7366,24,17,0,2432.65,143.097,0,17,0,17
ReservationForecast2023.xls,ReservationForecast,160,2023-01-01,2023-12-31,2023-05-31,41,23,18,0,0.0,59,0,0,0.98,8284.62,140.4172,138.077,12,47,0,6582.75,140.0585,0,32,0,50
ReservationForecast2023.xls,ReservationForecast,161,2023-01-01,2023-12-31,2023-06-01,42,50,9,0,0.0,51,0,0,0.85,7471.43,146.4986,124.5238,40,11,0,2228.2,202.5636,0,8,0,20
ReservationForecast2023.xls,ReservationForecast,162,2023-01-01,2023-12-31,2023-06-02,43,34,17,0,0.0,60,0,0,1.0,11476.98,191.283,191.283,45,15,0,2963.6,197.5733,0,7,0,36
ReservationForecast2023.xls,ReservationForecast,163,2023-01-01,2023-12-31,2023-06-03,49,50,10,0,0.0,59,0,0,0.98,11650.05,197.4584,194.1675,26,33,0,6341.22,192.1581,0,33,0,77
ReservationForecast2023.xls,ReservationForecast,164,2023-01-01,2023-12-31,2023-06-04,39,55,4,0,0.0,43,0,11,0.88,4952.71,115.1793,101.0757,37,6,0,732.5,122.0833,0,5,0,6
ReservationForecast2023.xls,ReservationForecast,165,2023-01-01,2023-12-31,2023-06-05,22,29,14,0,0.0,36,0,1,0.61,4047.56,112.4322,68.6027,31,5,0,545.0,109.0,0,0,0,5
ReservationForecast2023.xls,ReservationForecast,166,2023-01-01,2023-12-31,2023-06-06,37,18,18,0,0.0,55,0,0,0.92,6332.63,115.1387,105.5438,50,5,0,545.0,109.0,0,0,0,5
ReservationForecast2023.xls,ReservationForecast,167,2023-01-01,2023-12-31,2023-06-07,37,34,21,0,0.0,58,0,0,0.97,7455.95,128.5508,124.2658,49,9,0,1342.4,149.1555,0,4,0,13
ReservationForecast2023.xls,ReservationForecast,168,2023-01-01,2023-12-31,2023-06-08,38,36,22,0,0.0,60,0,0,1.0,9328.09,155.4681,155.4681,37,23,0,4079.65,177.376,0,15,0,44
ReservationForecast2023.xls,ReservationForecast,169,2023-01-01,2023-12-31,2023-06-09,42,43,17,0,0.0,59,0,0,0.98,11231.83,190.37,187.1971,17,42,0,8200.2,195.2428,0,30,0,99
ReservationForecast2023.xls,ReservationForecast,170,2023-01-01,2023-12-31,2023-06-10,26,26,33,0,0.0,59,0,0,0.98,10645.08,180.425,177.418,31,28,0,5232.75,186.8839,0,4,0,63
ReservationForecast2023.xls,ReservationForecast,171,2023-01-01,2023-12-31,2023-06-11,30,60,0,0,0.0,30,0,18,0.71,3155.64,105.188,75.1342,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,172,2023-01-01,2023-12-31,2023-06-12,37,21,8,0,0.0,45,0,4,0.8,5142.95,114.2877,91.8383,45,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,173,2023-01-01,2023-12-31,2023-06-13,28,17,28,0,0.0,56,0,3,0.98,6557.63,117.1005,115.0461,56,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,174,2023-01-01,2023-12-31,2023-06-14,23,28,28,0,0.0,51,0,4,0.91,5758.11,112.9041,102.8233,51,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,175,2023-01-01,2023-12-31,2023-06-15,42,38,13,0,0.0,55,0,2,0.95,6604.07,120.074,113.8632,53,2,0,448.8,224.4,0,2,0,3
ReservationForecast2023.xls,ReservationForecast,176,2023-01-01,2023-12-31,2023-06-16,50,46,9,0,0.0,57,2,0,0.95,9862.14,173.02,164.369,28,31,0,5638.5,181.887,0,29,0,61
ReservationForecast2023.xls,ReservationForecast,177,2023-01-01,2023-12-31,2023-06-17,32,31,28,0,0.0,57,3,0,0.95,10932.5,191.7982,182.2083,12,48,0,8536.2,177.8375,0,21,0,100
ReservationForecast2023.xls,ReservationForecast,178,2023-01-01,2023-12-31,2023-06-18,40,56,4,0,0.0,44,0,1,0.75,5006.28,113.779,84.8522,44,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,179,2023-01-01,2023-12-31,2023-06-19,27,30,14,0,0.0,41,0,13,0.87,4548.98,110.9507,96.7868,41,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,180,2023-01-01,2023-12-31,2023-06-20,39,23,18,0,0.0,57,0,2,0.98,6747.88,118.3838,116.3427,56,1,0,230.35,230.35,0,1,0,3
ReservationForecast2023.xls,ReservationForecast,181,2023-01-01,2023-12-31,2023-06-21,35,34,23,0,0.0,58,0,1,0.98,7158.38,123.4203,121.3284,56,2,0,380.9,190.45,0,1,0,5
ReservationForecast2023.xls,ReservationForecast,182,2023-01-01,2023-12-31,2023-06-22,40,40,19,0,0.0,59,0,2,,7568.31,128.2764,130.4881,51,8,0,1562.4,195.3,0,6,0,16
ReservationForecast2023.xls,ReservationForecast,183,2023-01-01,2023-12-31,2023-06-23,52,51,7,0,0.0,59,0,0,0.98,11232.66,190.384,187.211,12,47,0,9314.75,198.1861,0,40,0,98
ReservationForecast2023.xls,ReservationForecast,184,2023-01-01,2023-12-31,2023-06-24,29,28,31,0,0.0,60,0,0,1.0,11485.73,191.4288,191.4288,20,40,0,7868.25,196.7062,0,15,0,88
ReservationForecast2023.xls,ReservationForecast,185,2023-01-01,2023-12-31,2023-06-25,38,58,2,0,0.0,40,0,5,0.73,4376.17,109.4042,79.5667,40,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,186,2023-01-01,2023-12-31,2023-06-26,38,23,17,0,0.0,55,0,3,0.96,5827.35,105.9518,102.2342,55,0,0,-187.5,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,187,2023-01-01,2023-12-31,2023-06-27,35,38,17,0,0.0,52,0,5,0.95,5919.41,113.8348,107.6256,52,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,188,2023-01-01,2023-12-31,2023-06-28,28,23,29,0,0.0,57,0,3,1.0,6708.12,117.6863,117.6863,57,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,189,2023-01-01,2023-12-31,2023-06-29,45,46,11,0,0.0,56,0,2,0.97,8417.08,150.305,145.122,33,23,0,4529.2,196.9217,0,23,0,46
ReservationForecast2023.xls,ReservationForecast,190,2023-01-01,2023-12-31,2023-06-30,36,32,24,0,0.0,60,0,0,1.0,11148.07,185.8011,185.8011,19,41,0,8041.42,196.1321,0,20,0,87
ReservationForecast2023.xls,ReservationForecast,191,2023-01-01,2023-12-31,2023-07-01,46,47,13,0,0.0,59,0,0,0.98,10931.98,185.2877,182.1996,27,32,0,6359.45,198.7328,0,23,0,67
ReservationForecast2023.xls,ReservationForecast,192,2023-01-01,2023-12-31,2023-07-02,42,55,4,0,0.0,46,0,1,0.78,4862.67,105.7102,82.4181,46,0,0,-100.25,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,193,2023-01-01,2023-12-31,2023-07-03,37,30,16,0,0.0,53,0,2,0.91,5717.84,107.8837,98.5834,53,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,194,2023-01-01,2023-12-31,2023-07-04,16,31,22,0,0.0,38,0,11,0.78,4138.91,108.9186,84.4675,38,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,195,2023-01-01,2023-12-31,2023-07-05,37,28,10,0,0.0,47,0,5,0.85,5430.27,115.5376,98.7321,47,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,196,2023-01-01,2023-12-31,2023-07-06,41,30,17,0,0.0,58,0,1,0.98,7244.75,124.9094,122.7923,58,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,197,2023-01-01,2023-12-31,2023-07-07,49,47,11,0,0.0,59,1,0,0.98,10098.89,171.1676,168.3148,49,11,0,1918.9,174.4454,0,11,0,23
ReservationForecast2023.xls,ReservationForecast,198,2023-01-01,2023-12-31,2023-07-08,34,34,26,0,0.0,58,2,0,0.97,11084.49,191.1118,184.7415,41,19,0,3461.68,182.1936,0,8,0,38
ReservationForecast2023.xls,ReservationForecast,199,2023-01-01,2023-12-31,2023-07-09,36,57,3,0,0.0,39,0,3,0.68,4365.16,111.9271,76.5817,39,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,200,2023-01-01,2023-12-31,2023-07-10,38,25,14,0,0.0,52,0,2,0.9,6092.46,117.1626,105.0424,52,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,201,2023-01-01,2023-12-31,2023-07-11,30,30,22,0,0.0,52,0,2,0.9,5982.48,115.0476,103.1462,52,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,202,2023-01-01,2023-12-31,2023-07-12,19,25,27,0,0.0,46,0,1,0.78,5827.98,126.6952,98.7793,46,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,203,2023-01-01,2023-12-31,2023-07-13,37,29,17,0,0.0,54,0,1,0.92,7028.11,130.1501,119.1205,48,6,0,1194.4,199.0666,0,6,0,15
ReservationForecast2023.xls,ReservationForecast,204,2023-01-01,2023-12-31,2023-07-14,52,47,7,0,0.0,59,0,1,1.0,10708.5,181.5,181.5,18,41,0,7896.18,192.5897,0,36,0,88
ReservationForecast2023.xls,ReservationForecast,205,2023-01-01,2023-12-31,2023-07-15,18,18,41,0,0.0,59,0,1,1.0,10641.91,180.3713,180.3713,20,39,0,7493.01,192.1284,0,10,0,77
ReservationForecast2023.xls,ReservationForecast,206,2023-01-01,2023-12-31,2023-07-16,34,55,4,0,0.0,38,0,3,0.67,4607.14,121.2405,80.827,38,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,207,2023-01-01,2023-12-31,2023-07-17,16,19,19,0,0.0,35,0,1,0.59,4132.29,118.0654,70.0388,35,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,208,2023-01-01,2023-12-31,2023-07-18,30,13,22,0,0.0,52,0,0,0.87,7075.44,136.0661,117.924,52,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,209,2023-01-01,2023-12-31,2023-07-19,27,25,27,0,0.0,54,0,0,0.9,7824.79,144.9035,130.4131,49,5,0,1013.84,202.768,0,5,0,6
ReservationForecast2023.xls,ReservationForecast,210,2023-01-01,2023-12-31,2023-07-20,27,25,29,0,0.0,56,0,0,0.93,8315.04,148.4828,138.584,50,6,0,1161.2,193.5333,0,3,0,8
ReservationForecast2023.xls,ReservationForecast,211,2023-01-01,2023-12-31,2023-07-21,39,36,20,0,0.0,59,0,0,0.98,9466.46,160.4484,157.7743,46,13,0,2559.9,196.9153,0,7,0,21
ReservationForecast2023.xls,ReservationForecast,212,2023-01-01,2023-12-31,2023-07-22,39,38,21,0,0.0,60,0,0,1.0,9599.35,159.9891,159.9891,35,25,0,5003.25,200.13,0,18,0,49
ReservationForecast2023.xls,ReservationForecast,213,2023-01-01,2023-12-31,2023-07-23,39,50,10,0,0.0,49,0,1,0.83,6788.87,138.5483,115.0655,44,5,0,917.25,183.45,0,1,0,7
ReservationForecast2023.xls,ReservationForecast,214,2023-01-01,2023-12-31,2023-07-24,36,28,21,0,0.0,56,1,1,0.95,6318.23,112.8255,107.0886,57,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,215,2023-01-01,2023-12-31,2023-07-25,27,28,29,0,0.0,55,1,1,0.93,7318.41,133.062,124.0408,56,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,216,2023-01-01,2023-12-31,2023-07-26,30,29,28,0,0.0,58,0,0,0.97,8477.54,146.1644,141.2923,58,0,0,1233.4,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,217,2023-01-01,2023-12-31,2023-07-27,38,36,21,0,0.0,59,0,0,0.98,7878.16,133.5281,131.3026,56,3,0,527.8,175.9333,0,3,0,6
ReservationForecast2023.xls,ReservationForecast,218,2023-01-01,2023-12-31,2023-07-28,44,43,16,0,0.0,60,0,0,1.0,8924.74,148.7456,148.7456,47,13,0,2476.64,190.5107,0,10,0,26
ReservationForecast2023.xls,ReservationForecast,219,2023-01-01,2023-12-31,2023-07-29,34,35,25,0,0.0,59,0,1,1.0,9918.26,168.1061,168.1061,38,21,0,3903.74,185.8923,0,8,0,41
ReservationForecast2023.xls,ReservationForecast,220,2023-01-01,2023-12-31,2023-07-30,32,49,10,0,0.0,42,0,8,0.81,5704.75,135.8273,109.7067,39,3,0,297.0,99.0,0,2,0,4
ReservationForecast2023.xls,ReservationForecast,221,2023-01-01,2023-12-31,2023-07-31,27,22,20,0,0.0,47,0,2,0.81,6211.79,132.1657,107.0998,42,5,0,495.0,99.0,0,2,0,6
ReservationForecast2023.xls,ReservationForecast,222,2023-01-01,2023-12-31,2023-08-01,15,29,18,0,0.0,33,0,0,0.55,5188.33,157.2221,86.4721,28,5,0,495.0,99.0,0,2,0,8
ReservationForecast2023.xls,ReservationForecast,223,2023-01-01,2023-12-31,2023-08-02,22,14,19,0,0.0,41,0,0,0.68,6178.28,150.6897,102.9713,37,4,0,396.0,99.0,0,1,0,7
ReservationForecast2023.xls,ReservationForecast,224,2023-01-01,2023-12-31,2023-08-03,21,22,19,0,0.0,40,0,2,0.69,6061.88,151.547,104.5151,36,4,0,396.0,99.0,0,1,0,7
ReservationForecast2023.xls,ReservationForecast,225,2023-01-01,2023-12-31,2023-08-04,54,34,6,0,0.0,60,0,0,1.0,10025.21,167.0868,167.0868,39,21,0,4023.27,191.5842,0,21,0,40
ReservationForecast2023.xls,ReservationForecast,226,2023-01-01,2023-12-31,2023-08-05,34,34,26,0,0.0,60,0,0,1.0,11453.12,190.8853,190.8853,21,39,0,7492.62,192.1184,0,18,0,77
ReservationForecast2023.xls,ReservationForecast,227,2023-01-01,2023-12-31,2023-08-06,17,59,1,0,0.0,18,0,19,0.44,3174.21,176.345,77.4197,18,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,228,2023-01-01,2023-12-31,2023-08-07,16,10,8,0,0.0,24,0,3,0.42,3344.33,139.347,58.6724,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,229,2023-01-01,2023-12-31,2023-08-08,22,15,9,0,0.0,31,0,2,0.53,5009.47,161.5958,86.3701,31,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,230,2023-01-01,2023-12-31,2023-08-09,17,21,10,0,0.0,27,0,2,0.47,4183.22,154.934,72.1244,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,231,2023-01-01,2023-12-31,2023-08-10,27,21,6,0,0.0,33,0,1,0.56,5087.41,154.1639,86.2272,30,3,0,611.25,203.75,0,3,0,5
ReservationForecast2023.xls,ReservationForecast,232,2023-01-01,2023-12-31,2023-08-11,53,26,7,0,0.0,60,0,0,1.0,11004.55,183.4091,183.4091,29,31,0,6100.42,196.7877,0,28,0,66
ReservationForecast2023.xls,ReservationForecast,233,2023-01-01,2023-12-31,2023-08-12,22,22,38,0,0.0,60,0,0,1.0,11259.19,187.6531,187.6531,23,37,0,7040.98,190.2967,0,6,0,78
ReservationForecast2023.xls,ReservationForecast,234,2023-01-01,2023-12-31,2023-08-13,13,47,13,0,0.0,26,0,1,0.44,4843.22,186.2776,82.0884,16,10,0,2005.9,200.59,0,0,0,25
ReservationForecast2023.xls,ReservationForecast,235,2023-01-01,2023-12-31,2023-08-14,26,22,4,0,0.0,30,0,3,0.53,4122.08,137.4026,72.3171,30,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,236,2023-01-01,2023-12-31,2023-08-15,22,23,7,0,0.0,29,0,3,0.51,4053.43,139.7734,71.1128,29,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,237,2023-01-01,2023-12-31,2023-08-16,24,17,12,0,0.0,36,0,4,0.64,5043.05,140.0847,90.0544,36,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,238,2023-01-01,2023-12-31,2023-08-17,22,27,9,0,0.0,31,0,3,0.54,4940.86,159.3825,86.6817,27,4,0,793.5,198.375,0,4,0,7
ReservationForecast2023.xls,ReservationForecast,239,2023-01-01,2023-12-31,2023-08-18,47,18,13,0,0.0,60,0,0,1.0,10696.24,178.2706,178.2706,39,21,0,4171.2,198.6285,0,17,0,43
ReservationForecast2023.xls,ReservationForecast,240,2023-01-01,2023-12-31,2023-08-19,36,36,24,0,0.0,60,0,0,1.0,11284.36,188.0726,188.0726,37,23,0,4603.46,200.1504,0,13,0,47
ReservationForecast2023.xls,ReservationForecast,241,2023-01-01,2023-12-31,2023-08-20,25,55,5,0,0.0,30,0,4,0.54,4387.81,146.2603,78.3537,28,2,0,396.0,198.0,0,1,0,4
ReservationForecast2023.xls,ReservationForecast,242,2023-01-01,2023-12-31,2023-08-21,18,24,6,0,0.0,24,0,9,0.47,3250.22,135.4258,63.7298,24,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,243,2023-01-01,2023-12-31,2023-08-22,21,18,6,0,0.0,27,0,1,0.46,3454.26,127.9355,58.5467,27,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,244,2023-01-01,2023-12-31,2023-08-23,19,21,6,0,0.0,22,3,3,0.39,2760.3,125.4681,48.4263,22,3,0,0.0,0.0,0,3,0,5
ReservationForecast2023.xls,ReservationForecast,245,2023-01-01,2023-12-31,2023-08-24,46,21,4,0,0.0,10,40,1,0.17,1195.01,119.501,20.2544,10,40,0,0.0,0.0,0,37,0,87
ReservationForecast2023.xls,ReservationForecast,246,2023-01-01,2023-12-31,2023-08-25,20,11,40,0,0.0,1,59,1,0.02,128.65,128.65,2.1805,1,59,0,0.0,0.0,0,19,0,130
ReservationForecast2023.xls,ReservationForecast,247,2023-01-01,2023-12-31,2023-08-26,2,1,58,0,0.0,0,60,0,0.0,0.0,0.0,0.0,0,60,0,0.0,0.0,0,2,0,133
ReservationForecast2023.xls,ReservationForecast,248,2023-01-01,2023-12-31,2023-08-27,14,48,12,0,0.0,13,13,2,0.22,1568.74,120.6723,27.0472,14,12,11,0.0,0.0,0,0,0,24
ReservationForecast2023.xls,ReservationForecast,249,2023-01-01,2023-12-31,2023-08-28,47,25,1,0,0.0,47,1,5,0.85,6272.64,133.4604,114.048,48,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,250,2023-01-01,2023-12-31,2023-08-29,25,33,15,0,0.0,40,0,4,0.71,5469.23,136.7307,97.6648,40,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,251,2023-01-01,2023-12-31,2023-08-30,37,22,18,0,0.0,55,0,3,0.96,7568.34,137.6061,132.7778,55,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,252,2023-01-01,2023-12-31,2023-08-31,48,43,12,0,0.0,60,0,0,1.0,10747.63,179.1271,179.1271,36,24,0,4680.0,195.0,0,24,0,49
ReservationForecast2023.xls,ReservationForecast,253,2023-01-01,2023-12-31,2023-09-01,33,33,27,0,0.0,60,0,0,1.0,11586.93,193.1155,193.1155,14,46,0,9049.5,196.7282,0,22,0,98
ReservationForecast2023.xls,ReservationForecast,254,2023-01-01,2023-12-31,2023-09-02,43,43,17,0,0.0,60,0,0,1.0,11268.3,187.805,187.805,12,48,0,9198.04,191.6258,0,33,0,108
ReservationForecast2023.xls,ReservationForecast,255,2023-01-01,2023-12-31,2023-09-03,39,39,21,0,0.0,60,0,0,1.0,10052.26,167.5376,167.5376,33,27,0,4983.07,184.5581,0,8,0,56
ReservationForecast2023.xls,ReservationForecast,256,2023-01-01,2023-12-31,2023-09-04,23,52,8,0,0.0,31,0,0,0.52,4462.87,143.9635,74.3811,31,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,257,2023-01-01,2023-12-31,2023-09-05,22,24,7,0,0.0,29,0,5,0.53,3639.0,125.4827,66.1636,29,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,258,2023-01-01,2023-12-31,2023-09-06,20,17,12,0,0.0,32,0,1,0.54,4322.43,135.0759,73.2615,24,8,0,1526.25,190.7812,0,8,0,14
ReservationForecast2023.xls,ReservationForecast,259,2023-01-01,2023-12-31,2023-09-07,32,14,18,0,0.0,50,0,0,0.83,8251.03,165.0206,137.5171,26,24,0,4859.16,202.465,0,16,0,46
ReservationForecast2023.xls,ReservationForecast,260,2023-01-01,2023-12-31,2023-09-08,43,33,17,0,0.0,60,0,0,1.0,11535.31,192.2551,192.2551,20,40,0,7972.8,199.32,0,27,0,83
ReservationForecast2023.xls,ReservationForecast,261,2023-01-01,2023-12-31,2023-09-09,28,30,30,0,0.0,58,0,2,1.0,11023.12,190.0537,190.0537,27,31,0,6056.2,195.3612,0,4,0,62
ReservationForecast2023.xls,ReservationForecast,262,2023-01-01,2023-12-31,2023-09-10,13,54,4,0,0.0,17,0,2,0.29,2389.08,140.5341,41.191,17,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,263,2023-01-01,2023-12-31,2023-09-11,15,12,5,0,0.0,20,0,3,0.35,2561.4,128.07,44.9368,20,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,264,2023-01-01,2023-12-31,2023-09-12,30,10,10,0,0.0,40,0,2,0.69,5588.3,139.7075,96.35,28,12,0,2238.0,186.5,0,12,0,16
ReservationForecast2023.xls,ReservationForecast,265,2023-01-01,2023-12-31,2023-09-13,34,17,23,0,0.0,57,0,1,0.97,8066.89,141.5243,136.7269,30,27,0,4713.0,174.5555,0,16,0,31
ReservationForecast2023.xls,ReservationForecast,266,2023-01-01,2023-12-31,2023-09-14,45,52,5,0,0.0,47,3,0,0.78,5986.66,127.3757,99.7776,21,29,2,3064.0,105.6551,0,29,0,54
ReservationForecast2023.xls,ReservationForecast,267,2023-01-01,2023-12-31,2023-09-15,55,46,4,0,0.0,59,0,0,0.98,10765.38,182.464,179.423,44,15,0,2950.5,196.7,0,15,0,37
ReservationForecast2023.xls,ReservationForecast,268,2023-01-01,2023-12-31,2023-09-16,35,34,25,0,0.0,60,0,0,1.0,11360.16,189.336,189.336,28,32,0,6350.4,198.45,0,17,0,74
ReservationForecast2023.xls,ReservationForecast,269,2023-01-01,2023-12-31,2023-09-17,35,58,2,0,0.0,37,0,1,0.63,4603.56,124.4205,78.0264,37,0,0,0.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,270,2023-01-01,2023-12-31,2023-09-18,26,19,18,0,0.0,44,0,1,0.75,5100.25,115.9147,86.4449,44,0,0,-607.0,0.0,0,0,0,0
ReservationForecast2023.xls,ReservationForecast,271,2023-01-01,2023-12-31,2023-09-19,30,22,22,0,0.0,52,0,3,0.91,7330.76,140.9761,128.6098,49,3,0,472.8,157.6,0,3,0,6
ReservationForecast2023.xls,ReservationForecast,272,2023-01-01,2023-12-31,2023-09-20,38,32,20,0,0.0,58,0,1,0.98,7754.45,133.6974,131.4313,38,20,0,2434.8,121.74,0,17,0,30
ReservationForecast2023.xls,ReservationForecast,273,2023-01-01,2023-12-31,2023-09-21,31,30,28,0,0.0,57,2,0,0.95,9141.78,160.3821,152.363,27,32,0,5424.95,169.5296,0,19,0,60
ReservationForecast2023.xls,ReservationForecast,274,2023-01-01,2023-12-31,2023-09-22,39,38,21,0,0.0,60,0,0,1.0,11356.33,189.2721,189.2721,5,55,0,10500.24,190.9134,0,34,0,120
ReservationForecast2023.xls,ReservationForecast,275,2023-01-01,2023-12-31,2023-09-23,37,38,22,0,0.0,59,0,1,1.0,12573.2,213.105,213.105,32,27,0,7046.74,260.9903,0,7,0,58
