source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,856,2024-01-01,2024-04-01,60,2024-03-06,0.5833,35,35,0,0,0,3,57,4143.23,118.378,72.6882,4143.23,118.378,72.6882
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,869,2024-01-01,2024-04-01,60,2024-03-07,0.5167,31,31,0,0,0,5,55,3721.89,120.061,67.6707,3721.89,120.061,67.6707
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,882,2024-01-01,2024-04-01,60,2024-03-08,0.9,54,54,0,0,0,4,56,7156.49,132.5276,127.7945,7156.49,132.5276,127.7945
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,895,2024-01-01,2024-04-01,60,2024-03-09,0.9833,59,59,0,2,0,1,59,8208.25,139.1229,139.1229,8080.28,136.9539,136.9539
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,908,2024-01-01,2024-04-01,60,2024-03-10,0.35,21,21,0,0,0,15,45,2740.41,130.4957,60.898,2587.77,123.2271,57.506
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,921,2024-01-01,2024-04-01,60,2024-03-11,0.2,12,12,0,0,0,11,49,1550.06,129.1717,31.6339,1550.06,129.1717,31.6339
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,934,2024-01-01,2024-04-01,60,2024-03-12,0.4833,29,29,0,0,0,5,55,3984.48,137.3959,72.4451,3984.48,137.3959,72.4451
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,947,2024-01-01,2024-04-01,60,2024-03-13,0.45,27,27,0,0,0,5,55,4133.5,153.0926,75.1545,3947.35,146.1981,71.77
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,960,2024-01-01,2024-04-01,60,2024-03-14,0.35,21,21,0,0,0,5,55,2849.57,135.6938,51.8104,2849.57,135.6938,51.8104
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,973,2024-01-01,2024-04-01,60,2024-03-15,0.8833,53,48,5,0,1,3,57,7722.69,145.7111,135.4858,7722.69,145.7111,135.4858
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,986,2024-01-01,2024-04-01,60,2024-03-16,0.9167,55,50,5,0,2,1,59,8075.13,146.8205,136.8666,8075.13,146.8205,136.8666
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,999,2024-01-01,2024-04-01,60,2024-03-17,0.4667,28,28,0,0,0,6,54,3931.48,140.41,72.8052,3931.48,140.41,72.8052
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1012,2024-01-01,2024-04-01,60,2024-03-18,0.3667,22,22,0,0,0,12,48,2997.45,136.2477,62.4469,2997.45,136.2477,62.4469
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1025,2024-01-01,2024-04-01,60,2024-03-19,0.4333,26,26,0,0,0,4,56,3325.6,127.9077,59.3857,3325.6,127.9077,59.3857
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1038,2024-01-01,2024-04-01,60,2024-03-20,0.3,18,18,0,0,0,2,58,2472.08,137.3378,42.6221,2472.08,137.3378,42.6221
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1051,2024-01-01,2024-04-01,60,2024-03-21,0.2833,17,17,0,0,0,2,58,2606.01,153.2947,44.9312,2606.01,153.2947,44.9312
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1064,2024-01-01,2024-04-01,60,2024-03-22,0.9,54,54,0,0,0,2,58,7120.9,131.8685,122.7741,7120.9,131.8685,122.7741
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1077,2024-01-01,2024-04-01,60,2024-03-23,0.9667,58,55,3,0,0,1,59,8273.85,142.6526,140.2347,8273.85,142.6526,140.2347
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1090,2024-01-01,2024-04-01,60,2024-03-24,0.3167,19,19,0,0,0,19,41,2572.03,135.37,62.7324,2299.87,121.0458,56.0944
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1103,2024-01-01,2024-04-01,60,2024-03-25,0.2667,16,16,0,0,0,14,46,1892.48,118.28,41.1409,1892.48,118.28,41.1409
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1116,2024-01-01,2024-04-01,60,2024-03-26,0.3333,20,20,0,0,0,4,56,2560.41,128.0205,45.7216,2560.41,128.0205,45.7216
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1129,2024-01-01,2024-04-01,60,2024-03-27,0.35,21,21,0,0,0,6,54,2856.3,136.0143,52.8944,2856.3,136.0143,52.8944
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1142,2024-01-01,2024-04-01,60,2024-03-28,0.3833,23,23,0,0,0,9,51,2622.95,114.0413,51.4304,2622.95,114.0413,51.4304
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1155,2024-01-01,2024-04-01,60,2024-03-29,0.9167,55,55,0,0,0,3,57,7336.68,133.3942,128.7137,7148.58,129.9742,125.4137
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1168,2024-01-01,2024-04-01,60,2024-03-30,0.8667,52,52,0,0,0,3,57,10502.69,201.9748,184.2577,9611.6,184.8385,168.6246
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1181,2024-01-01,2024-04-01,60,2024-03-31,0.3,18,18,0,0,0,13,47,2411.63,133.9794,51.3113,2411.63,133.9794,51.3113
Block 1  92 daysJanuary 1 to April 1 2024.xls,RoomSales,1194,2024-01-01,2024-04-01,60,2024-04-01,0.25,15,15,0,0,0,11,49,2044.53,136.302,41.7251,1933.09,128.8727,39.4508
Block 2 April 2 to July 2 2024.xls,RoomSales,11,2024-04-02,2024-07-02,60,2024-04-02,0.3833,23,23,0,0,0,3,57,2858.0,124.2609,50.1404,2696.9,117.2565,47.314
Block 2 April 2 to July 2 2024.xls,RoomSales,24,2024-04-02,2024-07-02,60,2024-04-03,0.5833,35,35,0,0,0,3,57,4032.92,115.2263,70.753,4032.92,115.2263,70.753
Block 2 April 2 to July 2 2024.xls,RoomSales,37,2024-04-02,2024-07-02,60,2024-04-04,0.45,27,27,0,0,0,3,57,2923.63,108.2826,51.2918,2923.63,108.2826,51.2918
Block 2 April 2 to July 2 2024.xls,RoomSales,50,2024-04-02,2024-07-02,60,2024-04-05,1.0,60,60,0,0,0,0,60,9332.75,155.5458,155.5458,9332.75,155.5458,155.5458
Block 2 April 2 to July 2 2024.xls,RoomSales,63,2024-04-02,2024-07-02,60,2024-04-06,1.0,60,56,4,1,0,0,60,8237.93,137.2988,137.2988,8237.93,137.2988,137.2988
Block 2 April 2 to July 2 2024.xls,RoomSales,76,2024-04-02,2024-07-02,60,2024-04-07,0.5167,31,31,0,0,0,2,58,3767.97,121.5474,64.965,3767.97,121.5474,64.965
Block 2 April 2 to July 2 2024.xls,RoomSales,89,2024-04-02,2024-07-02,60,2024-04-08,0.5833,35,35,0,0,0,12,48,4614.14,131.8326,96.1279,4614.14,131.8326,96.1279
Block 2 April 2 to July 2 2024.xls,RoomSales,102,2024-04-02,2024-07-02,60,2024-04-09,0.3667,22,22,0,1,0,3,57,3231.55,146.8886,56.6939,3047.95,138.5432,53.4728
Block 2 April 2 to July 2 2024.xls,RoomSales,115,2024-04-02,2024-07-02,60,2024-04-10,0.3,18,18,0,0,0,2,58,2239.96,124.4422,38.62,2239.96,124.4422,38.62
Block 2 April 2 to July 2 2024.xls,RoomSales,128,2024-04-02,2024-07-02,60,2024-04-11,0.35,21,21,0,0,0,3,57,2616.85,124.6119,45.9096,2616.85,124.6119,45.9096
Block 2 April 2 to July 2 2024.xls,RoomSales,141,2024-04-02,2024-07-02,60,2024-04-12,0.9833,59,46,13,0,0,1,59,8271.13,140.1886,140.1886,8271.13,140.1886,140.1886
Block 2 April 2 to July 2 2024.xls,RoomSales,154,2024-04-02,2024-07-02,60,2024-04-13,1.0,60,40,20,0,0,0,60,8439.14,140.6523,140.6523,8439.14,140.6523,140.6523
Block 2 April 2 to July 2 2024.xls,RoomSales,167,2024-04-02,2024-07-02,60,2024-04-14,0.5333,32,31,1,0,0,3,57,4411.8,137.8688,77.4,4411.8,137.8688,77.4
Block 2 April 2 to July 2 2024.xls,RoomSales,180,2024-04-02,2024-07-02,60,2024-04-15,0.4833,29,29,0,0,0,12,48,3778.64,130.2979,78.7217,3778.64,130.2979,78.7217
Block 2 April 2 to July 2 2024.xls,RoomSales,193,2024-04-02,2024-07-02,60,2024-04-16,0.5333,32,32,0,0,0,6,54,3997.33,124.9166,74.0246,3896.27,121.7584,72.1531
Block 2 April 2 to July 2 2024.xls,RoomSales,206,2024-04-02,2024-07-02,60,2024-04-17,0.4833,29,29,0,0,0,2,58,3677.05,126.7948,63.3974,3511.05,121.0707,60.5353
Block 2 April 2 to July 2 2024.xls,RoomSales,219,2024-04-02,2024-07-02,60,2024-04-18,0.6833,41,35,6,0,0,2,58,5493.65,133.9915,94.7181,5493.65,133.9915,94.7181
Block 2 April 2 to July 2 2024.xls,RoomSales,232,2024-04-02,2024-07-02,60,2024-04-19,0.9667,58,37,21,0,0,0,60,10175.86,175.4459,169.5977,10002.46,172.4562,166.7077
Block 2 April 2 to July 2 2024.xls,RoomSales,245,2024-04-02,2024-07-02,60,2024-04-20,0.9667,58,36,22,0,0,0,60,8579.71,147.926,142.9952,8468.42,146.0072,141.1403
Block 2 April 2 to July 2 2024.xls,RoomSales,258,2024-04-02,2024-07-02,60,2024-04-21,0.4833,29,29,0,0,0,6,54,3722.27,128.3541,68.9309,3561.62,122.8145,65.9559
Block 2 April 2 to July 2 2024.xls,RoomSales,271,2024-04-02,2024-07-02,60,2024-04-22,0.4667,28,28,0,0,0,12,48,3802.7,135.8107,79.2229,3653.01,130.4646,76.1044
Block 2 April 2 to July 2 2024.xls,RoomSales,284,2024-04-02,2024-07-02,60,2024-04-23,0.4,24,24,0,0,0,5,55,2819.86,117.4942,51.2702,2819.86,117.4942,51.2702
Block 2 April 2 to July 2 2024.xls,RoomSales,297,2024-04-02,2024-07-02,60,2024-04-24,0.4,24,24,0,0,0,3,57,3231.8,134.6583,56.6982,3231.8,134.6583,56.6982
Block 2 April 2 to July 2 2024.xls,RoomSales,310,2024-04-02,2024-07-02,60,2024-04-25,0.55,33,32,1,0,0,1,59,4384.31,132.8579,74.3103,4384.31,132.8579,74.3103
Block 2 April 2 to July 2 2024.xls,RoomSales,323,2024-04-02,2024-07-02,60,2024-04-26,0.9667,58,55,3,0,0,0,60,8594.65,148.1836,143.2442,8594.65,148.1836,143.2442
Block 2 April 2 to July 2 2024.xls,RoomSales,336,2024-04-02,2024-07-02,60,2024-04-27,1.0,60,51,9,0,0,0,60,8604.37,143.4062,143.4062,8604.37,143.4062,143.4062
Block 2 April 2 to July 2 2024.xls,RoomSales,349,2024-04-02,2024-07-02,60,2024-04-28,0.3333,20,20,0,0,0,17,43,2511.23,125.5615,58.4007,2395.31,119.7655,55.7049
Block 2 April 2 to July 2 2024.xls,RoomSales,362,2024-04-02,2024-07-02,60,2024-04-29,0.3833,23,23,0,0,0,2,58,2870.83,124.8187,49.4971,2870.83,124.8187,49.4971
Block 2 April 2 to July 2 2024.xls,RoomSales,375,2024-04-02,2024-07-02,60,2024-04-30,0.4,24,23,1,0,0,3,57,2844.43,118.5179,49.9023,2844.43,118.5179,49.9023
Block 2 April 2 to July 2 2024.xls,RoomSales,388,2024-04-02,2024-07-02,60,2024-05-01,0.4833,29,26,3,0,0,5,55,4684.46,161.5331,85.172,4684.46,161.5331,85.172
Block 2 April 2 to July 2 2024.xls,RoomSales,401,2024-04-02,2024-07-02,60,2024-05-02,0.6333,38,27,11,0,0,5,55,7309.52,192.3558,132.9004,7309.52,192.3558,132.9004
Block 2 April 2 to July 2 2024.xls,RoomSales,414,2024-04-02,2024-07-02,60,2024-05-03,0.9833,59,40,19,0,0,0,60,12566.08,212.9844,209.4347,12566.08,212.9844,209.4347
Block 2 April 2 to July 2 2024.xls,RoomSales,427,2024-04-02,2024-07-02,60,2024-05-04,0.9667,58,50,8,0,0,0,60,12274.63,211.6316,204.5772,12274.63,211.6316,204.5772
Block 2 April 2 to July 2 2024.xls,RoomSales,440,2024-04-02,2024-07-02,60,2024-05-05,0.2833,17,16,1,0,0,10,50,3026.45,178.0265,60.529,3026.45,178.0265,60.529
Block 2 April 2 to July 2 2024.xls,RoomSales,453,2024-04-02,2024-07-02,60,2024-05-06,0.3,18,18,0,0,0,4,56,3020.99,167.8328,53.9462,3020.99,167.8328,53.9462
Block 2 April 2 to July 2 2024.xls,RoomSales,466,2024-04-02,2024-07-02,60,2024-05-07,0.2667,16,16,0,0,0,2,58,2349.66,146.8537,40.5114,2349.66,146.8537,40.5114
Block 2 April 2 to July 2 2024.xls,RoomSales,479,2024-04-02,2024-07-02,60,2024-05-08,0.25,15,15,0,0,0,4,56,1948.91,129.9273,34.802,1948.91,129.9273,34.802
Block 2 April 2 to July 2 2024.xls,RoomSales,492,2024-04-02,2024-07-02,60,2024-05-09,0.35,21,21,0,0,0,2,58,2943.55,140.169,50.7509,2943.55,140.169,50.7509
Block 2 April 2 to July 2 2024.xls,RoomSales,505,2024-04-02,2024-07-02,60,2024-05-10,0.6,36,36,0,0,0,3,57,6203.81,172.3281,108.8388,6203.81,172.3281,108.8388
Block 2 April 2 to July 2 2024.xls,RoomSales,518,2024-04-02,2024-07-02,60,2024-05-11,0.9,54,54,0,0,1,2,58,11160.53,206.6765,192.4229,11160.53,206.6765,192.4229
Block 2 April 2 to July 2 2024.xls,RoomSales,531,2024-04-02,2024-07-02,60,2024-05-12,0.3167,19,19,0,2,0,10,50,2510.71,132.1426,50.2142,2403.31,126.49,48.0662
Block 2 April 2 to July 2 2024.xls,RoomSales,544,2024-04-02,2024-07-02,60,2024-05-13,0.4667,28,28,0,0,0,5,55,3871.4,138.2643,70.3891,3565.3,127.3321,64.8236
Block 2 April 2 to July 2 2024.xls,RoomSales,557,2024-04-02,2024-07-02,60,2024-05-14,0.3667,22,22,0,0,0,2,58,3090.06,140.4573,53.2769,2954.63,134.3014,50.9419
Block 2 April 2 to July 2 2024.xls,RoomSales,570,2024-04-02,2024-07-02,60,2024-05-15,0.5,30,30,0,0,0,1,59,4378.28,145.9427,74.2081,4378.28,145.9427,74.2081
Block 2 April 2 to July 2 2024.xls,RoomSales,583,2024-04-02,2024-07-02,60,2024-05-16,0.9167,55,55,0,0,0,2,58,10785.19,196.0944,185.9516,10785.19,196.0944,185.9516
Block 2 April 2 to July 2 2024.xls,RoomSales,596,2024-04-02,2024-07-02,60,2024-05-17,0.9667,58,57,1,0,0,0,60,14043.99,242.1378,234.0665,13843.99,238.6895,230.7332
Block 2 April 2 to July 2 2024.xls,RoomSales,609,2024-04-02,2024-07-02,60,2024-05-18,0.9833,59,48,11,0,0,0,60,15251.22,258.4953,254.187,15236.22,258.241,253.937
Block 2 April 2 to July 2 2024.xls,RoomSales,622,2024-04-02,2024-07-02,60,2024-05-19,0.65,39,38,1,0,0,15,45,7006.58,179.6559,155.7018,6769.43,173.5751,150.4318
Block 2 April 2 to July 2 2024.xls,RoomSales,635,2024-04-02,2024-07-02,60,2024-05-20,0.3333,20,20,0,0,0,23,37,3405.76,170.288,92.0476,3405.76,170.288,92.0476
Block 2 April 2 to July 2 2024.xls,RoomSales,648,2024-04-02,2024-07-02,60,2024-05-21,0.3333,20,20,0,0,0,3,57,2470.53,123.5265,43.3426,2470.53,123.5265,43.3426
Block 2 April 2 to July 2 2024.xls,RoomSales,661,2024-04-02,2024-07-02,60,2024-05-22,0.35,21,21,0,0,0,2,58,2620.25,124.7738,45.1767,2620.25,124.7738,45.1767
Block 2 April 2 to July 2 2024.xls,RoomSales,674,2024-04-02,2024-07-02,60,2024-05-23,0.3833,23,20,3,0,0,3,57,4700.85,204.3848,82.4711,3449.41,149.9743,60.516
Block 2 April 2 to July 2 2024.xls,RoomSales,687,2024-04-02,2024-07-02,60,2024-05-24,1.0,60,42,18,0,0,0,60,12728.35,212.1392,212.1392,12728.35,212.1392,212.1392
Block 2 April 2 to July 2 2024.xls,RoomSales,700,2024-04-02,2024-07-02,60,2024-05-25,0.9833,59,28,31,0,0,0,60,13334.83,226.0141,222.2472,13334.83,226.0141,222.2472
Block 2 April 2 to July 2 2024.xls,RoomSales,713,2024-04-02,2024-07-02,60,2024-05-26,0.7833,47,37,10,0,0,10,50,8114.55,172.65,162.291,7700.55,163.8415,154.011
Block 2 April 2 to July 2 2024.xls,RoomSales,726,2024-04-02,2024-07-02,60,2024-05-27,0.2167,13,13,0,0,0,7,53,1869.17,143.7823,35.2674,1869.17,143.7823,35.2674
Block 2 April 2 to July 2 2024.xls,RoomSales,739,2024-04-02,2024-07-02,60,2024-05-28,0.2333,14,14,0,0,0,1,59,1922.56,137.3257,32.5858,1773.81,126.7007,30.0646
Block 2 April 2 to July 2 2024.xls,RoomSales,752,2024-04-02,2024-07-02,60,2024-05-29,0.35,21,21,0,0,0,0,60,2907.88,138.4705,48.4647,2747.88,130.8514,45.798
Block 2 April 2 to July 2 2024.xls,RoomSales,765,2024-04-02,2024-07-02,60,2024-05-30,0.5167,31,29,2,0,0,0,60,4499.66,145.1503,74.9943,4390.36,141.6245,73.1727
Block 2 April 2 to July 2 2024.xls,RoomSales,778,2024-04-02,2024-07-02,60,2024-05-31,0.9667,58,17,41,0,0,0,60,12273.32,211.609,204.5553,12160.07,209.6564,202.6678
Block 2 April 2 to July 2 2024.xls,RoomSales,791,2024-04-02,2024-07-02,60,2024-06-01,1.0,60,12,48,0,0,0,60,12026.98,200.4497,200.4497,11390.23,189.8372,189.8372
Block 2 April 2 to July 2 2024.xls,RoomSales,806,2024-04-02,2024-07-02,60,2024-06-02,0.3333,20,17,3,0,0,31,29,3011.64,150.582,103.8497,2607.39,130.3695,89.91
Block 2 April 2 to July 2 2024.xls,RoomSales,819,2024-04-02,2024-07-02,60,2024-06-03,0.4,24,24,0,0,0,19,41,3284.0,136.8333,80.0976,3284.0,136.8333,80.0976
Block 2 April 2 to July 2 2024.xls,RoomSales,832,2024-04-02,2024-07-02,60,2024-06-04,0.75,45,45,0,0,0,3,57,6814.5,151.4333,119.5526,6814.5,151.4333,119.5526
Block 2 April 2 to July 2 2024.xls,RoomSales,845,2024-04-02,2024-07-02,60,2024-06-05,0.9333,56,56,0,0,1,3,57,8699.6,155.35,152.6246,8699.6,155.35,152.6246
Block 2 April 2 to July 2 2024.xls,RoomSales,858,2024-04-02,2024-07-02,60,2024-06-06,0.7,42,20,22,0,0,12,48,7456.51,177.536,155.344,7201.63,171.4674,150.034
Block 2 April 2 to July 2 2024.xls,RoomSales,871,2024-04-02,2024-07-02,60,2024-06-07,0.9833,59,11,48,0,0,0,60,12033.31,203.9544,200.5552,12033.31,203.9544,200.5552
Block 2 April 2 to July 2 2024.xls,RoomSales,884,2024-04-02,2024-07-02,60,2024-06-08,1.0,60,19,41,0,0,0,60,13152.87,219.2145,219.2145,12606.87,210.1145,210.1145
Block 2 April 2 to July 2 2024.xls,RoomSales,897,2024-04-02,2024-07-02,60,2024-06-09,0.1333,8,8,0,0,0,11,49,1072.48,134.06,21.8873,874.48,109.31,17.8465
Block 2 April 2 to July 2 2024.xls,RoomSales,910,2024-04-02,2024-07-02,60,2024-06-10,0.4833,29,29,0,0,0,5,55,3798.45,130.981,69.0627,3584.46,123.6021,65.172
Block 2 April 2 to July 2 2024.xls,RoomSales,923,2024-04-02,2024-07-02,60,2024-06-11,0.65,39,39,0,0,0,4,56,5093.75,130.609,90.9598,5093.75,130.609,90.9598
Block 2 April 2 to July 2 2024.xls,RoomSales,936,2024-04-02,2024-07-02,60,2024-06-12,0.6,36,35,1,0,0,4,56,4663.98,129.555,83.2854,4663.98,129.555,83.2854
Block 2 April 2 to July 2 2024.xls,RoomSales,949,2024-04-02,2024-07-02,60,2024-06-13,0.6,36,33,3,0,0,3,57,5326.26,147.9517,93.4432,5326.26,147.9517,93.4432
Block 2 April 2 to July 2 2024.xls,RoomSales,962,2024-04-02,2024-07-02,60,2024-06-14,0.9667,58,35,23,0,0,0,60,11769.64,202.9248,196.1607,11467.64,197.7179,191.1273
Block 2 April 2 to July 2 2024.xls,RoomSales,975,2024-04-02,2024-07-02,60,2024-06-15,1.0,60,28,32,0,0,0,60,12259.3,204.3217,204.3217,12259.3,204.3217,204.3217
Block 2 April 2 to July 2 2024.xls,RoomSales,988,2024-04-02,2024-07-02,60,2024-06-16,0.1833,11,11,0,0,0,20,40,1541.14,140.1036,38.5285,1541.14,140.1036,38.5285
Block 2 April 2 to July 2 2024.xls,RoomSales,1001,2024-04-02,2024-07-02,60,2024-06-17,0.2833,17,17,0,0,0,4,56,2517.28,148.0753,44.9514,2517.28,148.0753,44.9514
Block 2 April 2 to July 2 2024.xls,RoomSales,1014,2024-04-02,2024-07-02,60,2024-06-18,0.3,18,18,0,0,0,3,57,2359.36,131.0756,41.3923,2184.36,121.3533,38.3221
Block 2 April 2 to July 2 2024.xls,RoomSales,1027,2024-04-02,2024-07-02,60,2024-06-19,0.3833,23,22,1,0,0,2,58,3130.06,136.0896,53.9666,3117.11,135.5265,53.7433
Block 2 April 2 to July 2 2024.xls,RoomSales,1040,2024-04-02,2024-07-02,60,2024-06-20,0.8833,53,25,28,0,0,2,58,9377.8,176.9396,161.6862,9140.85,172.4689,157.6009
Block 2 April 2 to July 2 2024.xls,RoomSales,1053,2024-04-02,2024-07-02,60,2024-06-21,1.0,60,6,54,1,0,0,60,12479.77,207.9962,207.9962,12281.77,204.6962,204.6962
Block 2 April 2 to July 2 2024.xls,RoomSales,1066,2024-04-02,2024-07-02,60,2024-06-22,0.9667,58,23,35,0,0,0,60,12591.59,217.0964,209.8598,12358.69,213.0809,205.9782
Block 2 April 2 to July 2 2024.xls,RoomSales,1079,2024-04-02,2024-07-02,60,2024-06-23,0.55,33,21,12,1,0,5,55,5598.07,169.6385,101.7831,5346.07,162.0021,97.2013
Block 2 April 2 to July 2 2024.xls,RoomSales,1092,2024-04-02,2024-07-02,60,2024-06-24,0.3667,22,22,0,0,0,3,57,2834.68,128.8491,49.7312,2646.58,120.2991,46.4312
Block 2 April 2 to July 2 2024.xls,RoomSales,1105,2024-04-02,2024-07-02,60,2024-06-25,0.5333,32,32,0,0,0,3,57,4192.76,131.0238,73.5572,4192.76,131.0238,73.5572
Block 2 April 2 to July 2 2024.xls,RoomSales,1118,2024-04-02,2024-07-02,60,2024-06-26,0.7,42,36,6,0,0,2,58,6159.15,146.6464,106.1922,6045.9,143.95,104.2397
Block 2 April 2 to July 2 2024.xls,RoomSales,1131,2024-04-02,2024-07-02,60,2024-06-27,0.55,33,20,13,0,0,6,54,5272.56,159.7745,97.64,5272.56,159.7745,97.64
Block 2 April 2 to July 2 2024.xls,RoomSales,1144,2024-04-02,2024-07-02,60,2024-06-28,0.9833,59,4,55,0,0,0,60,12027.92,203.8631,200.4653,12027.92,203.8631,200.4653
Block 2 April 2 to July 2 2024.xls,RoomSales,1157,2024-04-02,2024-07-02,60,2024-06-29,0.9833,59,15,44,0,0,0,60,12464.93,211.27,207.7488,12464.93,211.27,207.7488
Block 2 April 2 to July 2 2024.xls,RoomSales,1170,2024-04-02,2024-07-02,60,2024-06-30,0.3333,20,20,0,0,0,29,31,3092.99,154.6495,99.7739,3092.99,154.6495,99.7739
Block 2 April 2 to July 2 2024.xls,RoomSales,1183,2024-04-02,2024-07-02,60,2024-07-01,0.2333,14,14,0,0,0,7,53,1921.22,137.23,36.2494,1921.22,137.23,36.2494
Block 2 April 2 to July 2 2024.xls,RoomSales,1196,2024-04-02,2024-07-02,60,2024-07-02,0.2833,17,17,0,0,0,2,58,2173.21,127.8359,37.4691,2173.21,127.8359,37.4691
Block 3  July 3 to October 2 2024.xls,RoomSales,11,2024-07-03,2024-10-02,60,2024-07-03,0.3833,23,23,0,0,0,1,59,3047.35,132.4935,51.65,3047.35,132.4935,51.65
Block 3  July 3 to October 2 2024.xls,RoomSales,24,2024-07-03,2024-10-02,60,2024-07-04,0.4333,26,26,0,0,0,1,59,3382.23,130.0858,57.3259,3382.23,130.0858,57.3259
Block 3  July 3 to October 2 2024.xls,RoomSales,37,2024-07-03,2024-10-02,60,2024-07-05,0.9833,59,46,13,0,0,1,59,11247.8,190.6407,190.6407,10145.8,171.9627,171.9627
Block 3  July 3 to October 2 2024.xls,RoomSales,50,2024-07-03,2024-10-02,60,2024-07-06,0.9833,59,42,17,0,0,1,59,11957.18,202.6641,202.6641,11957.18,202.6641,202.6641
Block 3  July 3 to October 2 2024.xls,RoomSales,63,2024-07-03,2024-10-02,60,2024-07-07,0.3667,22,22,0,0,0,30,30,3198.97,145.4077,106.6323,2974.57,135.2077,99.1523
Block 3  July 3 to October 2 2024.xls,RoomSales,76,2024-07-03,2024-10-02,60,2024-07-08,0.45,27,27,0,0,0,14,46,3568.36,132.1615,77.573,3285.81,121.6967,71.4307
Block 3  July 3 to October 2 2024.xls,RoomSales,89,2024-07-03,2024-10-02,60,2024-07-09,0.55,33,33,0,0,0,1,59,4691.26,142.1594,79.5129,4691.26,142.1594,79.5129
Block 3  July 3 to October 2 2024.xls,RoomSales,102,2024-07-03,2024-10-02,60,2024-07-10,0.6667,40,34,6,0,0,2,58,6268.4,156.71,108.0759,6268.4,156.71,108.0759
Block 3  July 3 to October 2 2024.xls,RoomSales,115,2024-07-03,2024-10-02,60,2024-07-11,0.8333,50,37,13,0,0,2,58,8592.49,171.8498,148.1464,8434.49,168.6898,145.4222
Block 3  July 3 to October 2 2024.xls,RoomSales,128,2024-07-03,2024-10-02,60,2024-07-12,0.9667,58,43,15,0,0,1,59,11437.19,197.1929,193.8507,11437.19,197.1929,193.8507
Block 3  July 3 to October 2 2024.xls,RoomSales,141,2024-07-03,2024-10-02,60,2024-07-13,1.0,60,44,16,0,0,0,60,11806.01,196.7668,196.7668,11806.01,196.7668,196.7668
Block 3  July 3 to October 2 2024.xls,RoomSales,154,2024-07-03,2024-10-02,60,2024-07-14,0.4167,25,24,1,0,0,28,32,3381.33,135.2532,105.6666,3381.33,135.2532,105.6666
Block 3  July 3 to October 2 2024.xls,RoomSales,167,2024-07-03,2024-10-02,60,2024-07-15,0.4667,28,28,0,0,0,18,42,5102.69,182.2389,121.4926,3694.94,131.9621,87.9748
Block 3  July 3 to October 2 2024.xls,RoomSales,182,2024-07-03,2024-10-02,60,2024-07-16,0.6,36,36,0,0,0,6,54,4570.89,126.9692,84.6461,4570.89,126.9692,84.6461
Block 3  July 3 to October 2 2024.xls,RoomSales,195,2024-07-03,2024-10-02,60,2024-07-17,0.45,27,27,0,0,0,7,53,3741.8,138.5852,70.6,3741.8,138.5852,70.6
Block 3  July 3 to October 2 2024.xls,RoomSales,208,2024-07-03,2024-10-02,60,2024-07-18,0.5333,32,31,1,0,0,5,55,4221.6,131.925,76.7564,4221.6,131.925,76.7564
Block 3  July 3 to October 2 2024.xls,RoomSales,221,2024-07-03,2024-10-02,60,2024-07-19,0.9833,59,40,19,0,0,0,60,11439.97,193.8978,190.6662,11439.97,193.8978,190.6662
Block 3  July 3 to October 2 2024.xls,RoomSales,234,2024-07-03,2024-10-02,60,2024-07-20,1.0,60,26,34,0,0,0,60,12192.84,203.214,203.214,12192.84,203.214,203.214
