source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net,room_class
Block 1 January 1 to April 2 2025.xls,RoomSales,983,2025-01-01,2025-04-02,60,2025-03-16,0.5769,15,15,0,0,0,2,24,1465.38,97.692,61.0575,1465.38,97.692,61.0575,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,991,2025-01-01,2025-04-02,60,2025-03-17,0.5882,20,20,0,0,0,3,31,1842.88,92.144,59.4477,1842.88,92.144,59.4477,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,996,2025-01-01,2025-04-02,60,2025-03-17,0.4231,11,11,0,0,1,5,21,1147.16,104.2873,54.6267,831.16,75.56,39.579,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1004,2025-01-01,2025-04-02,60,2025-03-18,0.5294,18,18,0,0,0,2,32,1741.07,96.7261,54.4084,1661.45,92.3028,51.9203,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1009,2025-01-01,2025-04-02,60,2025-03-18,0.5385,14,14,0,0,0,4,22,1617.99,115.5707,73.545,1593.91,113.8507,72.4505,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1017,2025-01-01,2025-04-02,60,2025-03-19,0.3824,13,13,0,0,0,1,33,1352.81,104.0623,40.9942,1124.81,86.5238,34.0852,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1022,2025-01-01,2025-04-02,60,2025-03-19,0.4231,11,11,0,0,0,5,21,1476.43,134.2209,70.3062,1476.43,134.2209,70.3062,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1030,2025-01-01,2025-04-02,60,2025-03-20,0.7647,26,26,0,0,0,2,32,2989.5,114.9808,93.4219,2989.5,114.9808,93.4219,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1035,2025-01-01,2025-04-02,60,2025-03-20,0.8846,23,21,2,2,0,5,21,3198.73,139.0752,152.3205,3198.73,139.0752,152.3205,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1043,2025-01-01,2025-04-02,60,2025-03-21,0.9412,32,24,8,0,0,0,34,4970.54,155.3294,146.1924,4805.64,150.1763,141.3424,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1048,2025-01-01,2025-04-02,60,2025-03-21,1.0,26,26,0,0,0,0,26,4274.92,164.42,164.42,4274.92,164.42,164.42,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1056,2025-01-01,2025-04-02,60,2025-03-22,1.0,34,30,4,0,0,0,34,5084.65,149.5485,149.5485,5084.65,149.5485,149.5485,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1061,2025-01-01,2025-04-02,60,2025-03-22,1.0,26,26,0,0,0,0,26,3921.73,150.8358,150.8358,3921.73,150.8358,150.8358,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1069,2025-01-01,2025-04-02,60,2025-03-23,0.5,17,17,0,0,0,7,27,1754.04,103.1788,64.9644,1754.04,103.1788,64.9644,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1074,2025-01-01,2025-04-02,60,2025-03-23,0.5,13,13,0,0,0,2,24,1668.3,128.3308,69.5125,1668.3,128.3308,69.5125,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1082,2025-01-01,2025-04-02,60,2025-03-24,0.5,17,17,0,0,0,9,25,2004.47,117.91,80.1788,1873.14,110.1847,74.9256,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1087,2025-01-01,2025-04-02,60,2025-03-24,0.5,13,13,0,0,0,6,20,1591.86,122.4508,79.593,1591.86,122.4508,79.593,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1095,2025-01-01,2025-04-02,60,2025-03-25,0.4412,15,15,0,0,0,4,30,1598.15,106.5433,53.2717,1598.15,106.5433,53.2717,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1100,2025-01-01,2025-04-02,60,2025-03-25,0.5769,15,15,0,0,0,0,26,1619.27,107.9513,62.2796,1619.27,107.9513,62.2796,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1108,2025-01-01,2025-04-02,60,2025-03-26,0.5588,19,19,0,0,0,1,33,2127.84,111.9916,64.48,2052.43,108.0226,62.1948,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1113,2025-01-01,2025-04-02,60,2025-03-26,0.6154,16,16,0,0,0,0,26,1974.59,123.4119,75.9458,1974.59,123.4119,75.9458,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1121,2025-01-01,2025-04-02,60,2025-03-27,0.7647,26,26,0,0,0,1,33,2675.92,102.92,81.0885,2675.92,102.92,81.0885,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1126,2025-01-01,2025-04-02,60,2025-03-27,0.6538,17,17,0,0,0,1,25,2041.23,120.0724,81.6492,2029.23,119.3665,81.1692,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1134,2025-01-01,2025-04-02,60,2025-03-28,1.0,34,32,2,0,0,0,34,4968.67,146.1374,146.1374,4968.67,146.1374,146.1374,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1139,2025-01-01,2025-04-02,60,2025-03-28,0.9231,24,24,0,0,0,0,26,3923.28,163.47,150.8954,3923.28,163.47,150.8954,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1147,2025-01-01,2025-04-02,60,2025-03-29,0.9706,33,33,0,0,0,0,34,4441.58,134.5933,130.6347,4441.58,134.5933,130.6347,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1152,2025-01-01,2025-04-02,60,2025-03-29,0.9615,25,25,0,0,0,0,26,4035.25,161.41,155.2019,3904.25,156.17,150.1635,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1160,2025-01-01,2025-04-02,60,2025-03-30,0.7353,25,25,0,0,0,7,27,2776.37,111.0548,102.8285,2776.37,111.0548,102.8285,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1165,2025-01-01,2025-04-02,60,2025-03-30,0.5769,15,15,0,0,1,8,18,1948.01,129.8673,108.2228,1948.01,129.8673,108.2228,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1173,2025-01-01,2025-04-02,60,2025-03-31,0.6471,22,22,0,0,0,5,29,2273.08,103.3218,78.3821,2273.08,103.3218,78.3821,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1178,2025-01-01,2025-04-02,60,2025-03-31,0.4231,11,11,0,0,0,6,20,1185.19,107.7445,59.2595,1185.19,107.7445,59.2595,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1186,2025-01-01,2025-04-02,60,2025-04-01,0.3235,11,11,0,0,0,16,18,1059.96,96.36,58.8867,1059.96,96.36,58.8867,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1191,2025-01-01,2025-04-02,60,2025-04-01,0.4615,12,12,0,0,0,4,22,1259.13,104.9275,57.2332,1119.93,93.3275,50.9059,Suite
Block 1 January 1 to April 2 2025.xls,RoomSales,1199,2025-01-01,2025-04-02,60,2025-04-02,0.2941,10,10,0,0,0,1,33,1008.25,100.825,30.553,1008.25,100.825,30.553,Standard
Block 1 January 1 to April 2 2025.xls,RoomSales,1204,2025-01-01,2025-04-02,60,2025-04-02,0.5385,14,14,0,0,0,3,23,1623.2,115.9429,70.5739,1623.2,115.9429,70.5739,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,12,2025-04-03,2025-07-03,60,2025-04-03,0.4706,16,16,0,0,0,1,33,1695.22,105.9513,51.3703,1695.22,105.9513,51.3703,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,17,2025-04-03,2025-07-03,60,2025-04-03,0.6538,17,17,0,0,0,1,25,2181.52,128.3247,87.2608,2181.52,128.3247,87.2608,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,25,2025-04-03,2025-07-03,60,2025-04-04,1.0,34,32,2,0,0,0,34,5132.8,150.9647,150.9647,4918.8,144.6706,144.6706,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,30,2025-04-03,2025-07-03,60,2025-04-04,0.9615,25,24,1,0,0,0,26,4334.53,173.3812,166.7127,4334.53,173.3812,166.7127,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,38,2025-04-03,2025-07-03,60,2025-04-05,1.0,34,29,5,0,0,0,34,5411.22,159.1535,159.1535,5411.22,159.1535,159.1535,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,43,2025-04-03,2025-07-03,60,2025-04-05,0.9615,25,23,2,0,0,0,26,4328.33,173.1332,166.4742,4328.33,173.1332,166.4742,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,51,2025-04-03,2025-07-03,60,2025-04-06,0.7059,24,23,1,0,0,3,31,3159.62,131.6508,101.9232,3159.62,131.6508,101.9232,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,56,2025-04-03,2025-07-03,60,2025-04-06,0.4615,12,12,0,1,0,8,18,1255.63,104.6358,69.7572,1255.63,104.6358,69.7572,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,64,2025-04-03,2025-07-03,60,2025-04-07,0.2941,10,10,0,0,0,12,22,1084.24,108.424,49.2836,1084.24,108.424,49.2836,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,69,2025-04-03,2025-07-03,60,2025-04-07,0.3462,9,9,0,0,0,5,21,911.06,101.2289,43.3838,911.06,101.2289,43.3838,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,77,2025-04-03,2025-07-03,60,2025-04-08,0.4118,14,14,0,0,0,3,31,1551.31,110.8079,50.0423,1551.31,110.8079,50.0423,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,82,2025-04-03,2025-07-03,60,2025-04-08,0.3462,9,9,0,0,0,3,23,946.49,105.1656,41.1517,946.49,105.1656,41.1517,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,90,2025-04-03,2025-07-03,60,2025-04-09,0.4412,15,15,0,0,0,1,33,1490.72,99.3813,45.1733,1490.72,99.3813,45.1733,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,95,2025-04-03,2025-07-03,60,2025-04-09,0.5,13,11,2,0,0,0,26,1433.1,110.2385,55.1192,1433.1,110.2385,55.1192,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,103,2025-04-03,2025-07-03,60,2025-04-10,0.7941,27,14,13,0,0,0,34,3782.98,140.1104,111.2641,3782.98,140.1104,111.2641,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,108,2025-04-03,2025-07-03,60,2025-04-10,0.8846,23,12,11,0,0,1,25,3495.7,151.987,139.828,3495.7,151.987,139.828,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,116,2025-04-03,2025-07-03,60,2025-04-11,0.9706,33,20,13,0,0,0,34,5668.93,171.7858,166.7332,5668.93,171.7858,166.7332,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,121,2025-04-03,2025-07-03,60,2025-04-11,1.0,26,15,11,0,0,0,26,5206.48,200.2492,200.2492,5206.48,200.2492,200.2492,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,129,2025-04-03,2025-07-03,60,2025-04-12,1.0,34,30,4,0,0,0,34,5365.78,157.8171,157.8171,5365.78,157.8171,157.8171,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,134,2025-04-03,2025-07-03,60,2025-04-12,0.9615,25,21,4,0,1,0,26,4915.73,196.6292,189.0665,4454.18,178.1672,171.3146,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,142,2025-04-03,2025-07-03,60,2025-04-13,0.5294,18,18,0,0,0,7,27,1890.0,105.0,70.0,1890.0,105.0,70.0,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,147,2025-04-03,2025-07-03,60,2025-04-13,0.5385,14,14,0,0,0,6,20,1751.5,125.1071,87.575,1751.5,125.1071,87.575,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,155,2025-04-03,2025-07-03,60,2025-04-14,0.6471,22,22,0,0,0,6,28,2258.66,102.6664,80.6664,2258.66,102.6664,80.6664,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,160,2025-04-03,2025-07-03,60,2025-04-14,0.6538,17,17,0,0,0,5,21,1989.19,117.0112,94.7233,1989.19,117.0112,94.7233,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,168,2025-04-03,2025-07-03,60,2025-04-15,0.5882,20,20,0,0,0,3,31,2115.56,105.778,68.2439,2115.56,105.778,68.2439,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,173,2025-04-03,2025-07-03,60,2025-04-15,0.5,13,13,0,0,0,5,21,1382.35,106.3346,65.8262,1382.35,106.3346,65.8262,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,181,2025-04-03,2025-07-03,60,2025-04-16,0.7059,24,24,0,0,0,2,32,2813.61,117.2338,87.9253,2813.61,117.2338,87.9253,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,186,2025-04-03,2025-07-03,60,2025-04-16,0.3846,10,10,0,0,0,4,22,1107.67,110.767,50.3486,1107.67,110.767,50.3486,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,194,2025-04-03,2025-07-03,60,2025-04-17,0.7353,25,25,0,0,0,2,32,2579.83,103.1932,80.6197,2579.83,103.1932,80.6197,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,199,2025-04-03,2025-07-03,60,2025-04-17,0.6923,18,18,0,0,0,1,25,2429.35,134.9639,97.174,2429.35,134.9639,97.174,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,207,2025-04-03,2025-07-03,60,2025-04-18,1.0,34,31,3,0,0,0,34,4650.73,136.7862,136.7862,4650.73,136.7862,136.7862,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,212,2025-04-03,2025-07-03,60,2025-04-18,1.0,26,24,2,0,0,0,26,4180.41,160.785,160.785,4180.41,160.785,160.785,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,220,2025-04-03,2025-07-03,60,2025-04-19,0.9706,33,30,3,0,0,0,34,4453.92,134.9673,130.9976,4453.92,134.9673,130.9976,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,225,2025-04-03,2025-07-03,60,2025-04-19,1.0,26,26,0,0,0,0,26,4302.02,165.4623,165.4623,4302.02,165.4623,165.4623,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,233,2025-04-03,2025-07-03,60,2025-04-20,0.4706,16,16,0,0,1,15,19,1619.5,101.2188,85.2368,1619.5,101.2188,85.2368,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,238,2025-04-03,2025-07-03,60,2025-04-20,0.4231,11,11,0,0,0,14,12,1465.87,133.2609,122.1558,1465.87,133.2609,122.1558,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,246,2025-04-03,2025-07-03,60,2025-04-21,0.5588,19,19,0,0,0,13,21,1856.0,97.6842,88.381,1856.0,97.6842,88.381,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,251,2025-04-03,2025-07-03,60,2025-04-21,0.7692,20,20,0,0,0,5,21,2669.7,133.485,127.1286,2669.7,133.485,127.1286,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,259,2025-04-03,2025-07-03,60,2025-04-22,0.7647,26,26,0,0,0,3,31,2779.21,106.8927,89.6519,2779.21,106.8927,89.6519,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,264,2025-04-03,2025-07-03,60,2025-04-22,0.6923,18,18,0,0,0,6,20,2331.12,129.5067,116.556,2174.52,120.8067,108.726,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,272,2025-04-03,2025-07-03,60,2025-04-23,0.5294,18,17,1,0,0,8,26,1913.8,106.3222,73.6077,1913.8,106.3222,73.6077,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,277,2025-04-03,2025-07-03,60,2025-04-23,0.6923,18,18,0,0,0,7,19,2052.49,114.0272,108.0258,2052.49,114.0272,108.0258,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,285,2025-04-03,2025-07-03,60,2025-04-24,0.8529,29,25,4,0,2,1,33,3505.25,120.8707,106.2197,3505.25,120.8707,106.2197,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,290,2025-04-03,2025-07-03,60,2025-04-24,0.8077,21,20,1,0,0,2,24,2580.61,122.8862,107.5254,2422.61,115.3624,100.9421,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,298,2025-04-03,2025-07-03,60,2025-04-25,0.9118,31,18,13,0,2,0,34,5064.12,163.3587,148.9447,5064.12,163.3587,148.9447,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,303,2025-04-03,2025-07-03,60,2025-04-25,0.9231,24,11,13,0,1,0,26,4123.6,171.8167,158.6,4123.6,171.8167,158.6,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,311,2025-04-03,2025-07-03,60,2025-04-26,0.9706,33,23,10,0,0,0,34,5635.85,170.7833,165.7603,5635.85,170.7833,165.7603,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,316,2025-04-03,2025-07-03,60,2025-04-26,1.0,26,13,13,0,0,0,26,4786.64,184.1015,184.1015,4786.64,184.1015,184.1015,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,324,2025-04-03,2025-07-03,60,2025-04-27,0.3529,12,12,0,0,0,7,27,1336.11,111.3425,49.4856,1336.11,111.3425,49.4856,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,329,2025-04-03,2025-07-03,60,2025-04-27,0.3462,9,9,0,0,0,13,13,1170.34,130.0378,90.0262,1170.34,130.0378,90.0262,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,337,2025-04-03,2025-07-03,60,2025-04-28,0.5294,18,18,0,0,0,6,28,2126.76,118.1533,75.9557,2126.76,118.1533,75.9557,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,342,2025-04-03,2025-07-03,60,2025-04-28,0.4615,12,12,0,0,0,13,13,1333.18,111.0983,102.5523,1333.18,111.0983,102.5523,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,350,2025-04-03,2025-07-03,60,2025-04-29,0.7353,25,14,11,0,0,0,34,3388.85,135.554,99.6721,3388.85,135.554,99.6721,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,355,2025-04-03,2025-07-03,60,2025-04-29,0.3846,10,10,0,0,0,6,20,1119.87,111.987,55.9935,1119.87,111.987,55.9935,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,363,2025-04-03,2025-07-03,60,2025-04-30,0.4706,16,16,0,0,0,2,32,1736.04,108.5025,54.2512,1736.04,108.5025,54.2512,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,368,2025-04-03,2025-07-03,60,2025-04-30,0.5,13,13,0,0,0,6,20,1406.27,108.1746,70.3135,1406.27,108.1746,70.3135,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,376,2025-04-03,2025-07-03,60,2025-05-01,0.4706,16,16,0,0,0,0,34,1731.38,108.2113,50.9229,1731.38,108.2113,50.9229,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,381,2025-04-03,2025-07-03,60,2025-05-01,0.5385,14,14,0,0,0,6,20,1853.13,132.3664,92.6565,1853.13,132.3664,92.6565,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,389,2025-04-03,2025-07-03,60,2025-05-02,0.9706,33,33,0,0,0,0,34,4792.94,145.2406,140.9688,4792.94,145.2406,140.9688,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,394,2025-04-03,2025-07-03,60,2025-05-02,0.9615,25,23,2,0,0,1,25,4078.67,163.1468,163.1468,4078.67,163.1468,163.1468,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,402,2025-04-03,2025-07-03,60,2025-05-03,1.0,34,23,11,0,0,0,34,6578.42,193.4829,193.4829,6578.42,193.4829,193.4829,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,407,2025-04-03,2025-07-03,60,2025-05-03,0.9615,25,21,4,0,0,0,26,4886.94,195.4776,187.9592,4886.94,195.4776,187.9592,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,415,2025-04-03,2025-07-03,60,2025-05-04,0.4412,15,15,0,0,0,13,21,1791.29,119.4193,85.2995,1601.75,106.7833,76.2738,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,420,2025-04-03,2025-07-03,60,2025-05-04,0.1538,4,4,0,0,0,18,8,696.47,174.1175,87.0588,696.47,174.1175,87.0588,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,428,2025-04-03,2025-07-03,60,2025-05-05,0.1176,4,4,0,1,0,14,20,687.37,171.8425,34.3685,158.17,39.5425,7.9085,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,433,2025-04-03,2025-07-03,60,2025-05-05,0.1538,4,4,0,0,0,8,18,656.25,164.0625,36.4583,656.25,164.0625,36.4583,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,441,2025-04-03,2025-07-03,60,2025-05-06,0.1765,6,6,0,0,0,2,32,638.0,106.3333,19.9375,638.0,106.3333,19.9375,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,446,2025-04-03,2025-07-03,60,2025-05-06,0.2692,7,7,0,0,0,6,20,1021.0,145.8571,51.05,851.85,121.6929,42.5925,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,454,2025-04-03,2025-07-03,60,2025-05-07,0.7353,25,6,19,0,1,3,31,4748.23,189.9292,153.1687,4748.23,189.9292,153.1687,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,459,2025-04-03,2025-07-03,60,2025-05-07,0.6923,18,13,5,0,0,4,22,3000.14,166.6744,136.37,3000.14,166.6744,136.37,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,467,2025-04-03,2025-07-03,60,2025-05-08,0.9118,31,12,19,0,0,1,33,6213.4,200.4323,188.2848,6213.4,200.4323,188.2848,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,472,2025-04-03,2025-07-03,60,2025-05-08,0.8846,23,17,6,0,0,3,23,4189.47,182.1509,182.1509,4189.47,182.1509,182.1509,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,480,2025-04-03,2025-07-03,60,2025-05-09,1.0,34,17,17,0,0,0,34,6221.85,182.9956,182.9956,6221.85,182.9956,182.9956,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,485,2025-04-03,2025-07-03,60,2025-05-09,1.0,26,16,10,0,0,0,26,5654.2,217.4692,217.4692,5654.2,217.4692,217.4692,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,493,2025-04-03,2025-07-03,60,2025-05-10,1.0,34,6,28,0,0,0,34,7776.56,228.7224,228.7224,7776.56,228.7224,228.7224,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,498,2025-04-03,2025-07-03,60,2025-05-10,0.9615,25,11,14,0,0,0,26,6013.68,240.5472,231.2954,6013.68,240.5472,231.2954,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,506,2025-04-03,2025-07-03,60,2025-05-11,0.3235,11,11,0,0,0,13,21,1331.81,121.0736,63.4195,931.21,84.6555,44.3433,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,511,2025-04-03,2025-07-03,60,2025-05-11,0.1538,4,4,0,0,1,14,12,696.18,174.045,58.015,696.18,174.045,58.015,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,519,2025-04-03,2025-07-03,60,2025-05-12,0.6765,23,23,0,0,0,9,25,2851.67,123.9857,114.0668,2851.67,123.9857,114.0668,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,524,2025-04-03,2025-07-03,60,2025-05-12,0.4231,11,11,0,0,0,14,12,1565.55,142.3227,130.4625,1565.55,142.3227,130.4625,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,532,2025-04-03,2025-07-03,60,2025-05-13,0.8235,28,28,0,0,0,5,29,3935.92,140.5686,135.7214,3825.39,136.6211,131.91,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,537,2025-04-03,2025-07-03,60,2025-05-13,0.6154,16,16,0,0,0,10,16,2359.55,147.4719,147.4719,2359.55,147.4719,147.4719,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,545,2025-04-03,2025-07-03,60,2025-05-14,1.0,34,34,0,0,0,0,34,5043.95,148.3515,148.3515,5043.95,148.3515,148.3515,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,550,2025-04-03,2025-07-03,60,2025-05-14,0.8462,22,22,0,0,0,4,22,3195.74,145.2609,145.2609,3195.74,145.2609,145.2609,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,558,2025-04-03,2025-07-03,60,2025-05-15,0.8824,30,30,0,0,0,0,34,5980.24,199.3413,175.8894,5980.24,199.3413,175.8894,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,563,2025-04-03,2025-07-03,60,2025-05-15,0.7692,20,20,0,0,0,0,26,3800.19,190.0095,146.1612,3800.19,190.0095,146.1612,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,573,2025-04-03,2025-07-03,60,2025-05-16,0.9706,33,20,13,0,0,0,34,8969.54,271.8042,263.81,8672.89,262.8148,255.085,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,578,2025-04-03,2025-07-03,60,2025-05-16,1.0,26,12,14,0,0,0,26,7069.16,271.8908,271.8908,7069.16,271.8908,271.8908,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,586,2025-04-03,2025-07-03,60,2025-05-17,0.9706,33,14,19,0,0,0,34,8384.07,254.0627,246.5903,8384.07,254.0627,246.5903,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,591,2025-04-03,2025-07-03,60,2025-05-17,0.9615,25,10,15,0,1,0,26,6892.9,275.716,265.1115,6892.9,275.716,265.1115,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,599,2025-04-03,2025-07-03,60,2025-05-18,0.7059,24,24,0,0,0,6,28,4269.72,177.905,152.49,4269.72,177.905,152.49,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,604,2025-04-03,2025-07-03,60,2025-05-18,0.4615,12,12,0,0,1,12,14,2181.65,181.8042,155.8321,2181.65,181.8042,155.8321,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,614,2025-04-03,2025-07-03,60,2025-05-19,0.4706,16,16,0,1,0,12,22,2032.01,127.0006,92.3641,2032.01,127.0006,92.3641,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,619,2025-04-03,2025-07-03,60,2025-05-19,0.2308,6,6,0,0,0,10,16,699.23,116.5383,43.7019,438.23,73.0383,27.3894,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,627,2025-04-03,2025-07-03,60,2025-05-20,0.5588,19,19,0,0,0,7,27,2643.02,139.1063,97.8896,2643.02,139.1063,97.8896,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,632,2025-04-03,2025-07-03,60,2025-05-20,0.2692,7,7,0,0,0,13,13,1253.06,179.0086,96.3892,1253.06,179.0086,96.3892,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,640,2025-04-03,2025-07-03,60,2025-05-21,0.3824,13,13,0,0,0,1,33,1516.38,116.6446,45.9509,1516.38,116.6446,45.9509,Standard
Block 2  April 3 to July 3 2025.xls,RoomSales,645,2025-04-03,2025-07-03,60,2025-05-21,0.3462,9,9,0,0,0,0,26,1392.83,154.7589,53.5704,1392.83,154.7589,53.5704,Suite
Block 2  April 3 to July 3 2025.xls,RoomSales,653,2025-04-03,2025-07-03,60,2025-05-22,0.3824,13,13,0,0,0,1,33,1892.22,145.5554,57.34,1892.22,145.5554,57.34,Standard
