business_date,guest_source_available,guest_arrivals_total,guest_arrival_checked_out,guest_arrival_cancelled,guest_arrival_no_show,guest_arrival_wait_list,guest_arrival_avg_rate,guest_arrival_median_rate,guest_arrival_avg_nights,guest_arrival_median_nights,guest_arrival_total_booked_room_nights,guest_arrival_avg_adults,guest_arrival_duplicate_source_occurrences,guest_arrival_checked_out_share,guest_arrival_cancelled_share,guest_arrival_no_show_share,guest_arrival_wait_list_share,guest_market_segment_bar_arrivals,guest_market_segment_corp_group_arrivals,guest_market_segment_corporate_arrivals,guest_market_segment_discount_arrivals,guest_market_segment_leisure_arrivals,guest_market_segment_local_corp_arrivals,guest_market_segment_missing_arrivals,guest_market_segment_negotiated_arrivals,guest_market_segment_package_arrivals,guest_market_segment_social_grp_arrivals,guest_market_segment_weddings_arrivals,guest_market_segment_wholesale_arrivals,guest_market_segment_wholesale_arrival_share,guest_market_segment_discount_arrival_share,guest_market_segment_weddings_arrival_share,guest_market_segment_bar_arrival_share,guest_market_segment_social_grp_arrival_share,guest_market_segment_corp_group_arrival_share,guest_market_segment_corporate_arrival_share,guest_market_segment_local_corp_arrival_share,guest_market_segment_negotiated_arrival_share,guest_market_segment_package_arrival_share,guest_market_segment_leisure_arrival_share,guest_market_segment_missing_arrival_share,guest_room_type_dksns_arrivals,guest_room_type_hkns_arrivals,guest_room_type_hkobns_arrivals,guest_room_type_kesns_arrivals,guest_room_type_kfns_arrivals,guest_room_type_kns_arrivals,guest_room_type_kobns_arrivals,guest_room_type_kssns_arrivals,guest_room_type_qqns_arrivals,guest_room_type_qqobns_arrivals,guest_room_type_kns_arrival_share,guest_room_type_qqns_arrival_share,guest_room_type_qqobns_arrival_share,guest_room_type_kfns_arrival_share,guest_room_type_kssns_arrival_share,guest_room_type_kobns_arrival_share,guest_room_type_kesns_arrival_share,guest_room_type_dksns_arrival_share,guest_room_type_hkns_arrival_share,guest_room_type_hkobns_arrival_share,guest_stay_room_nights_proxy,guest_stay_avg_rate,guest_stay_revenue_proxy,guest_stay_avg_adults
2025-04-28,1,26.0,23.0,3.0,0.0,0.0,116.958462,113.07,1.692308,1.0,44.0,1.307692,33.0,0.884615,0.115385,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.423077,0.269231,0.0,0.269231,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,9.0,1.0,2.0,4.0,2.0,0.346154,0.153846,0.076923,0.153846,0.076923,0.038462,0.115385,0.0,0.038462,0.0,30,116.671,3500.13,1.333333
2025-04-29,1,25.0,24.0,1.0,0.0,0.0,142.0552,159.0,1.32,1.0,33.0,1.24,36.0,0.96,0.04,0.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.32,0.08,0.0,0.12,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,5.0,2.0,0.44,0.2,0.08,0.24,0.04,0.0,0.0,0.0,0.0,0.0,35,130.697429,4574.41,1.285714
2025-04-30,1,17.0,15.0,2.0,0.0,0.0,122.694118,109.0,1.529412,1.0,26.0,1.411765,48.0,0.882353,0.117647,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.411765,0.294118,0.0,0.176471,0.058824,0.0,0.0,0.0,0.058824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,4.0,0.470588,0.058824,0.235294,0.058824,0.058824,0.058824,0.0,0.058824,0.0,0.0,29,113.004138,3277.12,1.344828
2025-05-01,1,26.0,21.0,5.0,0.0,0.0,144.099231,137.02,1.615385,1.5,42.0,1.615385,37.0,0.807692,0.192308,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.538462,0.384615,0.0,0.038462,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,4.0,1.0,2.0,3.0,4.0,0.153846,0.115385,0.153846,0.230769,0.076923,0.038462,0.153846,0.038462,0.038462,0.0,30,132.286,3968.58,1.5
2025-05-02,1,58.0,43.0,14.0,1.0,0.0,159.228103,139.2,1.5,1.0,87.0,1.741379,97.0,0.741379,0.241379,0.017241,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,0.586207,0.310345,0.017241,0.051724,0.034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,11.0,4.0,5.0,15.0,10.0,0.189655,0.258621,0.172414,0.068966,0.086207,0.068966,0.103448,0.017241,0.017241,0.017241,58,150.885517,8751.36,1.62069
2025-05-03,1,51.0,42.0,9.0,0.0,0.0,194.593529,212.1,1.058824,1.0,54.0,1.764706,104.0,0.823529,0.176471,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,18.0,0.352941,0.27451,0.019608,0.078431,0.27451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,12.0,2.0,3.0,13.0,10.0,0.235294,0.254902,0.196078,0.098039,0.058824,0.039216,0.039216,0.019608,0.019608,0.039216,59,189.09339,11156.51,1.762712
2025-05-04,1,14.0,12.0,2.0,0.0,0.0,128.164286,106.9,1.357143,1.0,19.0,1.571429,21.0,0.857143,0.142857,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.571429,0.285714,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,1.0,0.642857,0.142857,0.071429,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,19,131.987368,2507.76,1.578947
2025-05-05,1,22.0,7.0,15.0,0.0,0.0,149.145,169.0,1.619048,1.0,34.0,1.090909,26.0,0.318182,0.681818,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.363636,0.136364,0.0,0.454545,0.0,0.0,0.0,0.0,0.045455,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,4.0,0.0,0.363636,0.181818,0.0,0.045455,0.045455,0.045455,0.181818,0.045455,0.045455,0.045455,7,140.09,980.63,1.142857
2025-05-06,1,10.0,8.0,1.0,0.0,1.0,136.346,114.715,6.6,1.0,66.0,1.6,17.0,0.8,0.1,0.0,0.1,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.2,0.1,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.1,13,123.84,1609.92,1.461538
2025-05-07,1,47.0,36.0,11.0,0.0,0.0,209.011702,241.4,1.914894,2.0,90.0,1.106383,53.0,0.765957,0.234043,0.0,0.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.212766,0.06383,0.0,0.0,0.0,0.723404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,14.0,3.0,5.0,13.0,3.0,0.297872,0.276596,0.06383,0.12766,0.106383,0.06383,0.021277,0.021277,0.0,0.021277,44,191.19,8412.36,1.136364
2025-05-08,1,26.0,21.0,4.0,1.0,0.0,147.368846,138.63,1.346154,1.0,35.0,1.769231,36.0,0.807692,0.153846,0.038462,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.692308,0.230769,0.038462,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,3.0,0.0,7.0,5.0,0.307692,0.269231,0.192308,0.0,0.0,0.115385,0.076923,0.038462,0.0,0.0,54,189.692222,10243.38,1.333333
2025-05-09,1,59.0,53.0,6.0,0.0,0.0,204.168475,228.65,1.559322,2.0,92.0,1.949153,101.0,0.898305,0.101695,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,22.0,0.372881,0.152542,0.440678,0.016949,0.0,0.0,0.0,0.0,0.016949,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,12.0,4.0,6.0,14.0,11.0,0.20339,0.237288,0.186441,0.135593,0.101695,0.067797,0.016949,0.016949,0.016949,0.016949,60,197.5645,11853.87,1.95
2025-05-10,1,34.0,27.0,3.0,1.0,3.0,221.872353,230.75,1.058824,1.0,36.0,2.058824,65.0,0.794118,0.088235,0.029412,0.088235,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.264706,0.176471,0.470588,0.088235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,3.0,7.0,8.0,0.205882,0.205882,0.235294,0.205882,0.088235,0.0,0.029412,0.0,0.029412,0.0,59,231.415932,13653.54,2.016949
2025-05-11,1,15.0,14.0,1.0,0.0,0.0,121.153333,126.47,1.733333,1.0,26.0,1.866667,27.0,0.933333,0.066667,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.733333,0.2,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,2.0,0.466667,0.266667,0.133333,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,16,128.115625,2049.85,1.875
2025-05-12,1,32.0,27.0,5.0,0.0,0.0,144.667188,131.94,2.25,2.0,72.0,1.5,39.0,0.84375,0.15625,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.78125,0.125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,9.0,2.0,4.0,6.0,4.0,0.28125,0.1875,0.125,0.125,0.125,0.0625,0.0625,0.0,0.03125,0.0,34,139.716176,4750.35,1.470588
2025-05-13,1,27.0,24.0,3.0,0.0,0.0,154.978889,132.11,1.666667,1.0,45.0,1.555556,37.0,0.888889,0.111111,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.555556,0.333333,0.0,0.074074,0.0,0.0,0.037037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,11.0,1.0,4.0,4.0,3.0,0.407407,0.148148,0.111111,0.074074,0.148148,0.037037,0.037037,0.0,0.037037,0.0,44,153.136818,6738.02,1.5
2025-05-14,1,39.0,33.0,6.0,0.0,0.0,176.315897,154.02,1.564103,1.0,61.0,1.641026,67.0,0.846154,0.153846,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.589744,0.358974,0.0,0.051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,3.0,4.0,11.0,5.0,0.307692,0.282051,0.128205,0.051282,0.102564,0.076923,0.025641,0.025641,0.0,0.0,56,166.030179,9297.69,1.517857
2025-05-15,1,43.0,27.0,14.0,1.0,1.0,209.930465,215.92,1.255814,1.0,54.0,2.186047,53.0,0.627907,0.325581,0.023256,0.023256,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.627907,0.325581,0.0,0.046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,2.0,4.0,13.0,5.0,0.325581,0.302326,0.116279,0.069767,0.093023,0.046512,0.046512,0.0,0.0,0.0,50,200.9552,10047.76,1.86
2025-05-16,1,78.0,53.0,18.0,0.0,7.0,277.794359,255.6,1.833333,2.0,143.0,1.871795,139.0,0.679487,0.230769,0.0,0.089744,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,14.0,0.179487,0.282051,0.358974,0.166667,0.012821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,19.0,4.0,4.0,21.0,15.0,0.24359,0.269231,0.192308,0.102564,0.051282,0.051282,0.038462,0.012821,0.012821,0.025641,59,259.902712,15334.26,2.016949
2025-05-17,1,25.0,15.0,4.0,1.0,5.0,297.0928,262.65,1.12,1.0,28.0,1.72,33.0,0.6,0.16,0.04,0.2,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.12,0.24,0.36,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,7.0,4.0,0.36,0.28,0.16,0.04,0.08,0.08,0.0,0.0,0.0,0.0,59,250.185932,14760.97,2.0
2025-05-18,1,36.0,28.0,8.0,0.0,0.0,149.865556,144.59,1.333333,1.0,48.0,1.638889,59.0,0.777778,0.222222,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.472222,0.361111,0.027778,0.027778,0.027778,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,2.0,1.0,10.0,7.0,0.333333,0.277778,0.194444,0.083333,0.027778,0.055556,0.027778,0.0,0.0,0.0,37,167.638919,6202.64,1.72973
2025-05-19,1,16.0,15.0,1.0,0.0,0.0,135.64875,120.89,1.733333,1.0,26.0,1.4375,21.0,0.9375,0.0625,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3125,0.3125,0.0,0.0625,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,0.0,0.375,0.375,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,21,124.63,2617.23,1.47619
2025-05-20,1,24.0,17.0,7.0,0.0,0.0,152.049167,132.245,1.583333,1.5,38.0,1.625,35.0,0.708333,0.291667,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.291667,0.458333,0.0,0.083333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,3.0,0.0,3.0,0.583333,0.0,0.125,0.083333,0.125,0.041667,0.041667,0.0,0.0,0.0,26,153.788846,3998.51,1.538462
2025-05-21,1,12.0,10.0,2.0,0.0,0.0,148.134167,132.46,1.333333,1.0,16.0,1.5,16.0,0.833333,0.166667,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.166667,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,0.333333,0.0,0.166667,0.166667,0.166667,0.083333,0.083333,0.0,0.0,0.0,22,139.415909,3067.15,1.454545
2025-05-22,1,19.0,14.0,5.0,0.0,0.0,174.184211,162.88,1.421053,1.0,27.0,1.736842,27.0,0.736842,0.263158,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.526316,0.368421,0.0,0.105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,0.315789,0.263158,0.052632,0.210526,0.105263,0.0,0.0,0.0,0.052632,0.0,20,163.137,3262.74,1.65
2025-05-23,1,71.0,51.0,13.0,2.0,5.0,242.23662,241.4,1.732394,2.0,123.0,1.887324,127.0,0.71831,0.183099,0.028169,0.070423,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,20.0,0.28169,0.183099,0.267606,0.126761,0.140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,8.0,17.0,4.0,6.0,15.0,14.0,0.239437,0.211268,0.197183,0.112676,0.084507,0.056338,0.042254,0.014085,0.028169,0.014085,56,233.267321,13062.97,2.0
2025-05-24,1,35.0,26.0,8.0,1.0,0.0,207.826286,213.0,1.257143,1.0,44.0,1.828571,59.0,0.742857,0.228571,0.028571,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.342857,0.228571,0.342857,0.057143,0.028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,10.0,1.0,3.0,10.0,5.0,0.285714,0.285714,0.142857,0.114286,0.085714,0.028571,0.028571,0.0,0.028571,0.0,57,210.254912,11984.53,1.929825
2025-05-25,1,49.0,44.0,5.0,0.0,0.0,169.537347,156.2,1.040816,1.0,51.0,1.77551,99.0,0.897959,0.102041,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,0.530612,0.244898,0.183673,0.040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,14.0,4.0,4.0,10.0,8.0,0.285714,0.204082,0.163265,0.122449,0.081633,0.081633,0.020408,0.040816,0.0,0.0,54,161.016852,8694.91,1.87037
2025-05-26,1,6.0,5.0,1.0,0.0,0.0,140.363333,141.325,1.5,1.0,9.0,2.0,7.0,0.833333,0.166667,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333333,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.333333,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,9,130.263333,1172.37,2.0
2025-05-27,1,9.0,9.0,0.0,0.0,0.0,148.806667,129.0,2.222222,1.0,20.0,1.555556,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.555556,0.333333,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.222222,0.0,0.0,0.333333,0.111111,0.333333,0.0,0.0,0.0,0.0,9,148.806667,1339.26,1.555556
2025-05-28,1,13.0,13.0,0.0,0.0,0.0,139.686154,139.19,1.692308,2.0,22.0,1.538462,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.307692,0.538462,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,3.0,0.384615,0.0,0.230769,0.076923,0.153846,0.076923,0.076923,0.0,0.0,0.0,17,145.778235,2478.23,1.647059
2025-05-29,1,30.0,26.0,4.0,0.0,0.0,191.648,228.65,1.666667,2.0,50.0,1.633333,55.0,0.866667,0.133333,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.3,0.133333,0.566667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,9.0,0.0,2.0,7.0,4.0,0.3,0.233333,0.133333,0.1,0.066667,0.0,0.133333,0.0,0.033333,0.0,37,175.208919,6482.73,1.621622
2025-05-30,1,51.0,37.0,10.0,3.0,1.0,201.910392,226.8,1.823529,2.0,93.0,1.803922,127.0,0.72549,0.196078,0.058824,0.019608,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,15.0,0.294118,0.254902,0.392157,0.039216,0.019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,12.0,4.0,3.0,12.0,12.0,0.235294,0.235294,0.235294,0.117647,0.058824,0.078431,0.0,0.039216,0.0,0.0,54,201.987037,10907.3,1.722222
2025-05-31,1,38.0,29.0,7.0,1.0,1.0,194.241053,223.245,1.473684,1.0,56.0,1.710526,124.0,0.763158,0.184211,0.026316,0.026316,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.263158,0.368421,0.263158,0.105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,9.0,1.0,5.0,8.0,6.0,0.236842,0.210526,0.157895,0.078947,0.131579,0.026316,0.105263,0.0,0.026316,0.026316,59,188.458814,11119.07,1.677966
2025-06-01,1,32.0,28.0,4.0,0.0,0.0,159.797812,150.05,1.5,1.0,48.0,1.59375,50.0,0.875,0.125,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.5,0.125,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,3.0,3.0,6.0,2.0,0.34375,0.1875,0.0625,0.15625,0.09375,0.09375,0.0625,0.0,0.0,0.0,45,152.235111,6850.58,1.533333
2025-06-02,1,21.0,15.0,6.0,0.0,0.0,121.822857,107.69,1.52381,1.0,32.0,1.571429,28.0,0.714286,0.285714,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.52381,0.380952,0.0,0.095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,2.0,3.0,2.0,0.52381,0.142857,0.095238,0.0,0.095238,0.095238,0.0,0.0,0.047619,0.0,25,115.4388,2885.97,1.52
2025-06-03,1,15.0,14.0,1.0,0.0,0.0,137.162,144.99,1.333333,1.0,20.0,1.266667,18.0,0.933333,0.066667,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.533333,0.333333,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,3.0,1.0,0.533333,0.2,0.066667,0.066667,0.133333,0.0,0.0,0.0,0.0,0.0,25,122.1064,3052.66,1.32
2025-06-04,1,33.0,32.0,1.0,0.0,0.0,126.877273,115.17,1.333333,1.0,44.0,1.424242,48.0,0.969697,0.030303,0.0,0.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.606061,0.121212,0.0,0.242424,0.0,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,10.0,0.0,1.0,8.0,5.0,0.30303,0.242424,0.151515,0.151515,0.030303,0.0,0.090909,0.030303,0.0,0.0,39,122.937179,4794.55,1.410256
2025-06-05,1,21.0,17.0,3.0,0.0,1.0,166.974762,170.1,2.095238,2.0,44.0,1.904762,36.0,0.809524,0.142857,0.0,0.047619,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.238095,0.285714,0.333333,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,5.0,1.0,0.333333,0.238095,0.047619,0.047619,0.142857,0.095238,0.047619,0.0,0.0,0.047619,34,136.421176,4638.32,1.588235
2025-06-06,1,58.0,48.0,8.0,0.0,2.0,218.070517,233.75,1.689655,2.0,98.0,1.982759,120.0,0.827586,0.137931,0.0,0.034483,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.137931,0.051724,0.724138,0.086207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,13.0,3.0,2.0,15.0,13.0,0.224138,0.258621,0.224138,0.12069,0.034483,0.051724,0.051724,0.017241,0.017241,0.0,59,206.139153,12162.21,2.016949
2025-06-07,1,26.0,17.0,6.0,1.0,2.0,219.151154,225.25,1.038462,1.0,27.0,1.653846,38.0,0.653846,0.230769,0.038462,0.076923,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.115385,0.346154,0.230769,0.230769,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,2.0,5.0,6.0,0.153846,0.192308,0.230769,0.307692,0.076923,0.0,0.0,0.0,0.038462,0.0,58,214.433448,12437.14,1.87931
2025-06-08,1,28.0,24.0,2.0,2.0,0.0,131.345,109.265,2.071429,1.0,58.0,1.714286,38.0,0.857143,0.071429,0.071429,0.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,0.285714,0.0,0.107143,0.0,0.0,0.0,0.107143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,2.0,3.0,5.0,2.0,0.428571,0.178571,0.071429,0.107143,0.107143,0.071429,0.0,0.035714,0.0,0.0,29,132.327931,3837.51,1.62069
2025-06-09,1,29.0,24.0,5.0,0.0,0.0,114.828276,104.33,3.103448,3.0,90.0,1.172414,36.0,0.827586,0.172414,0.0,0.0,1.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.275862,0.137931,0.0,0.034483,0.0,0.0,0.0,0.551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,2.0,2.0,5.0,0.0,0.482759,0.172414,0.0,0.172414,0.068966,0.068966,0.034483,0.0,0.0,0.0,34,124.062059,4218.11,1.323529
2025-06-10,1,24.0,21.0,3.0,0.0,0.0,140.330417,123.025,1.416667,1.0,34.0,1.291667,31.0,0.875,0.125,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.416667,0.458333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,10.0,4.0,0.125,0.416667,0.166667,0.083333,0.041667,0.041667,0.083333,0.0,0.041667,0.0,48,129.303333,6206.56,1.3125
2025-06-11,1,13.0,11.0,2.0,0.0,0.0,128.979231,123.65,1.384615,1.0,18.0,1.923077,23.0,0.846154,0.153846,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.615385,0.307692,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,3.0,0.307692,0.307692,0.230769,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,39,134.998718,5264.95,1.410256
2025-06-12,1,26.0,26.0,0.0,0.0,0.0,188.461538,211.44,1.769231,2.0,46.0,1.769231,50.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,7.0,0.269231,0.153846,0.346154,0.076923,0.115385,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,1.0,3.0,4.0,4.0,0.269231,0.153846,0.153846,0.153846,0.115385,0.038462,0.076923,0.0,0.038462,0.0,44,172.671136,7597.53,1.568182
